xsga,loc,revt,at,ib,naics,oibdp,invt,gsubind,seq,isin,che,gsector,cogs,rect,sic,ggroup,conm,dltt,ppent,gvkey,dp,gind,oancf,ceq,ebit,lt,fyear,act,sale,ebitda,datadate,emp,dlc,lct,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year,cluster,cluster_name
276.755,DEU,2399.846,1638.437,37.414,334111.0,205.53,211.075,45202030.0,359.841,DE000A0CAYB2,130.356,45.0,1813.551,555.913,7372.0,4520.0,DIEBOLD NIXDORF AG,4.677,100.102,270249,53.3,452020.0,81.68,359.841,152.23,1249.278,2018.0,1031.011,2399.846,205.53,2018-12-31,8.786,344.565,1086.104,9.291172013327335,10.397369949505476,6.343323696603866,8.56429954255398,1.5590167035718128,0.949274655097486,0.7549332292303499,0.12002165538475136,0.012997407188174775,0.9705453241848483,21.962455681848006,76.24815601698448,1.4647166781511893,273.1443205099021,4.316945277408515,84.55052740884207,1.613772598341967,3.1343731725755886,4.2848664688427185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,0,Upper-Mid
937.1,DEU,4451.0,4481.3,84.0,4561.0,702.7,793.5,25504040.0,762.6,DE000BEAU1Y4,98.9,25.0,2443.7,114.0,5990.0,2550.0,DOUGLAS AG,2108.1,1280.1,360887,316.4,255040.0,683.6,762.6,386.3,3718.7,2024.0,1245.1,4451.0,702.7,2024-09-30,19.02,296.1,1424.4,8.620266440541807,11.014948859166012,8.67894855088744,15.787463491350259,1.887216355875084,0.8741224375175511,0.31704577365908443,0.06943274361134513,2.764358772619984,3.152635719905586,17.017383348581884,82.98261665141811,0.9932385691651976,234.0168243953733,39.04385964912281,9.348461019995506,8.722733823493488,-0.3358242149274826,4.224889035015611,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,True,0,Upper-Mid
7259.0,DEU,21586.0,35267.0,2007.0,3256.0,3673.0,2568.0,30301010.0,21732.0,DE0006048432,3488.0,30.0,10009.0,4144.0,2840.0,3030.0,HENKEL AG & CO KGAA,2642.0,3802.0,101942,655.0,303010.0,3120.0,21732.0,3018.0,13445.0,2024.0,11031.0,21586.0,3673.0,2024-12-31,47.15,1647.0,9089.0,8.55757507017892,9.235229155162894,13.98128416566293,17.015658297044382,9.297692949133697,1.2136648696226207,0.9311255363626362,0.383760589723842,0.12157187557518866,0.197358733664642,61.62134573397226,38.123458190376276,0.6120736098902657,457.81548250265115,5.208976833976834,70.07134253682942,0.3346657990145996,11.154185577407972,-1.2565445026178068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
4148.0,DEU,69865.0,73447.0,6260.0,336111.0,6281.0,7966.0,25102010.0,33839.0,DE0006757008,13436.0,25.0,58576.0,5598.0,3711.0,2510.0,AUDI AG,0.0,0.0,101120,0.0,251020.0,11135.0,33839.0,6281.0,39608.0,2023.0,38217.0,69865.0,6281.0,2023-12-31,87.736,0.0,24380.0,8.55174479556687,18.499364638434944,8.99019537679811,8.99019537679811,8.960137407858012,1.5675553732567677,1.2408121410992616,0.5511074651353568,0.0,0.0,46.07267825779133,53.92732174220867,0.9512301387394992,796.3093826935351,12.480350125044659,29.245974379159808,13.136203909121825,3.7211207140032787,-0.2954679758170764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,0,Upper-Mid
998.114,DEU,4998.513,8324.708,478.224,325620.0,1005.062,1283.31,15101050.0,3981.18,DE000SYM9999,709.492,15.0,2739.073,1070.501,2844.0,1510.0,SYMRISE AG,1648.716,1749.839,281772,296.001,151010.0,894.914,3981.18,709.061,4305.061,2024.0,3106.288,4998.513,1005.062,2024-12-31,12.956,897.068,1925.204,8.517548002884906,12.012117010534565,14.185438749484097,20.107219887194454,9.567325322550927,1.6134851163824717,0.9469012115079753,0.3685282183082936,0.4141274697451509,0.6394546340532203,47.82365940042581,51.71425832593767,0.6004430425667783,385.80680765668416,4.669321186995622,78.16982070467758,5.672629855859812,6.106533676845904,2.370417193426033,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
1026.1,DEU,2967.4,2867.9,118.1,3339.0,334.1,764.8,20106020.0,1092.5,DE0006292030,369.3,20.0,1359.5,784.8,3560.0,2010.0,KSB SE & CO KGAA,37.5,667.8,101390,90.9,201060.0,268.6,1092.5,243.2,1532.5,2024.0,1938.0,2967.4,334.1,2024-12-31,,20.8,983.0,8.480072526936084,10.810068649885583,8.195726898968795,11.259014625598168,3.9799150771719347,1.9715157680569684,1.1934893184130213,0.37568667344862666,0.034324942791762014,0.05336384439359267,38.0940758045957,53.4363122842498,1.0346943756755815,,3.7810907237512748,96.53299184471253,5.1916253655244216,7.419266998998819,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
2055.0,DEU,7996.0,9614.0,445.0,336510.0,1135.0,1216.0,20106010.0,3045.0,DE000KBX1006,2263.0,20.0,3921.0,1626.0,3743.0,2010.0,KNORR-BREMSE AKTIE,2210.0,1665.0,328745,326.0,201060.0,1042.0,3045.0,809.0,6487.0,2024.0,5416.0,7996.0,1135.0,2024-12-31,29.051,964.0,3313.0,8.414811732889536,14.614121510673234,10.117558779389695,14.194597298649326,5.56528264132066,1.6347721098702084,1.2677331723513432,0.6830667069121642,0.7257799671592775,1.0423645320197044,31.67256084876222,67.47451633035158,0.8317037653422092,275.24009500533543,4.9175891758917585,74.22336168084043,-0.5338035793898466,16.553648987544744,-1.4786176959338038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
5.4,DEU,8817.2,7140.6,281.6,316210.0,967.5,2013.7,25203020.0,2827.7,DE0006969603,368.2,25.0,4269.0,1505.3,3021.0,2520.0,PUMA SE,1366.4,1882.5,102175,370.2,252030.0,694.8,2827.7,597.3,4312.0,2024.0,4305.2,8817.2,967.5,2024-12-31,19.599,352.2,2870.9,8.364843290479792,9.95862361636666,6.774259402077757,10.972871206278636,3.1937576554915394,1.4995994287505658,0.7981817548503953,0.12825246438399107,0.48321957774870045,0.6077731018141954,39.60031369912892,60.38708231801249,1.2347981962300087,449.8800959232614,5.857437055736399,62.31394320192351,2.5053187160677615,7.5326787542919105,4.9140838284888355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
839.448,DEU,6305.762,4217.281,245.498,541512.0,491.647,377.231,45102010.0,1911.446,DE0005158703,716.202,45.0,5027.075,1526.454,7370.0,4510.0,BECHTLE AG,568.761,476.89,238136,140.32,451020.0,558.151,1911.446,351.327,2302.211,2024.0,2638.103,6305.762,491.647,2024-12-31,13.952,243.49,1608.168,8.330651905813248,12.843574968897892,5.57152331470804,7.7967896663400875,3.89323288763515,1.64043992916163,1.4058680436372322,0.44535272434223294,0.29755535861332205,0.42494059471206613,45.32413182806647,54.58993602750207,1.4952197873463968,451.9611525229358,4.130987242327643,88.35660305606207,-1.8213557665315405,10.8880205532778,-2.5289925946625713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0,Upper-Mid
234.7,DEU,2061.3,5854.9,347.4,518210.0,583.6,10.6,45102020.0,1922.7,DE0007472060,2859.4,45.0,1102.5,1055.4,7374.0,4510.0,WIRECARD AG,1375.9,81.5,242158,97.0,451020.0,749.6,1922.7,486.6,3932.2,2018.0,3925.5,2061.3,583.6,2018-12-31,5.369,133.9,2339.6,8.310987378093564,18.0683413949134,23.606461941493233,28.312230146024355,16.853442002619705,1.6778509146862712,1.6733202256796034,1.2221747307232007,0.7156082592188069,0.7852499089821606,32.83916036140669,67.16083963859332,0.3520640830757144,383.9262432482772,1.9530983513359863,186.8825498471838,34.26399063610766,29.318008685106033,14.428815004262564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,0,Upper-Mid
