xsga,cogs,seq,act,ggroup,ib,rect,ebitda,oibdp,ppent,datadate,gsector,ceq,isin,conm,dlc,gind,dltt,ebit,sic,che,emp,revt,loc,invt,gsubind,oancf,at,gvkey,fyear,lt,sale,dp,lct,naics,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year,cluster,cluster_name
2072.8,6847.8,4441.4,5473.6,1510.0,-352.2,1730.5,382.6,382.6,1899.3,2024-12-31,15.0,4441.4,DE0006202005,SALZGITTER AG,1290.1,151040.0,465.4,63.5,3312.0,1002.2,23.868,10011.7,DEU,2740.9,15104050.0,408.4,10465.3,102259,2024.0,6016.5,10011.7,319.1,3531.7,331110.0,0.6067671256437943,-7.929932003422345,0.6342579182356642,3.82152881129079,-3.5178840756315113,1.54984851487952,0.7737633434323414,0.2837726873743523,0.10478677894357635,0.39525825190255326,42.43929939896611,57.489990731273835,0.9566567609146418,419.46120328473273,5.785437734758741,63.08943536062806,-7.2174598026041314,-0.3494572462388157,-2.7819640747831054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
1870.0,11045.0,6658.0,5766.0,1510.0,-266.0,2290.0,910.0,910.0,5898.0,2024-12-31,15.0,6658.0,DE0006062144,COVESTRO AG,702.0,151010.0,2437.0,68.0,2821.0,509.0,17.503,14179.0,DEU,2851.0,15101050.0,870.0,13631.0,320448,2024.0,6952.0,14179.0,842.0,3576.0,325211.0,0.4988628860685203,-3.9951937518774407,0.4795824811340715,6.417942026941251,-1.8760138232597503,1.6124161073825503,0.8151565995525727,0.142337807606264,0.36602583358365876,0.471462901772304,48.84454552123835,51.00139388159343,1.0402024796419924,810.0896989087585,6.191703056768559,58.9498554199873,-1.377199693955622,-0.04399794676248625,8.17007601507942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
4734.8,2601.1,891.7,887.4,3010.0,-136.4,50.7,266.2,266.2,1201.3,2024-12-31,30.0,891.7,DE000A161408,HELLOFRESH SE,241.5,301010.0,672.8,2.6,5960.0,496.6,21.783,7661.3,DEU,237.2,30101030.0,239.3,2632.7,325735,2024.0,1744.3,7661.3,263.6,976.1,454.0,0.09875792912219394,-15.296624425255132,0.03393679923772728,3.4746061373396158,-1.7803766984715388,0.9091281630980432,0.6661202745620326,0.5087593484274152,0.7545138499495345,1.0253448469216102,33.87017130702321,66.2551752953242,2.9100543168610176,351.7100491208741,151.11045364891518,2.4154516857452393,0.8516968117315615,1.9912447216518636,14.575005259835905,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,11,True,1,Mid
2.919,8.449,2111.461,367.934,2010.0,0.0,367.934,-1.138,-1.138,0.037,2024-12-31,20.0,2111.461,DE000LED4000,OSRAM LICHT AG,0.0,201040.0,525.0,-1.138,3640.0,0.0,0.024,8.887,DEU,0.0,20104010.0,,3481.883,315541,2024.0,1370.422,8.887,,458.122,3351.0,-0.03268346466552724,0.0,-12.805221109485764,-12.805221109485764,0.0,0.803135409345109,0.803135409345109,0.0,0.24864300122048197,0.24864300122048197,60.641354117872424,39.358645882127576,0.002552354573660287,370.2916666666667,0.024153788451189616,15111.501068977157,,10.338899476680673,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
,,194.517,,2030.0,-39.208,,10.221,10.221,38.958,2024-12-31,20.0,194.517,DE000A0DPRE6,ALLANE SE,304.6,203040.0,1655.982,-2.485,6159.0,,0.703,749.098,DEU,36.547,20304040.0,,2441.071,319665,2024.0,2252.627,,12.706,,532112.0,-0.10179957895530281,-20.156592997013114,-0.3317322967088418,1.3644409676704516,-5.234028124491054,,,,8.513302179243974,10.079232149375118,7.968510543118164,92.28027369953598,0.3068726800654303,1065.5732574679944,,,20.63158233759541,45.882858455909826,-3.698630136986303,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,11,True,1,Mid
3388.0,28593.0,9075.0,30079.0,2010.0,1184.0,12551.0,1283.0,1283.0,5286.0,2024-09-30,20.0,9075.0,DE000ENER6Y0,SIEMENS ENERGY AG,480.0,201040.0,3287.0,-86.0,3510.0,6363.0,98.0,34465.0,DEU,9792.0,20104020.0,2889.0,50874.0,340153,2024.0,41510.0,34465.0,1369.0,33471.0,333611.0,-0.16904509179541613,13.046831955922865,-0.24952850718119834,3.722617147831133,3.4353692151458004,0.8986585402288548,0.6061067790027188,0.1901048668997042,0.36220385674931127,0.41509641873278236,17.838188465620945,81.59374140032236,0.6774580335731415,351.68367346938777,2.7459963349533902,132.92078920644133,10.752273530640455,6.1932494207527,4.255319148936176,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,True,1,Mid
4227.0,30188.0,9583.0,20918.0,1510.0,-1506.0,5222.0,631.0,631.0,4403.0,2024-09-30,15.0,9583.0,DE0007500001,THYSSENKRUPP AG,823.0,151040.0,650.0,-139.0,3390.0,5879.0,98.12,35041.0,DEU,8434.0,15104050.0,1353.0,29333.0,103176,2024.0,18975.0,35041.0,770.0,11852.0,331.0,-0.4738690212388777,-15.715329228842743,-0.3966781769926657,1.8007476955566335,-4.297822550726292,1.764934188322646,1.053324333445832,0.4960344245696929,0.06782844620682459,0.15370969425023479,32.669689428288955,64.6882350935806,1.194593120376368,357.12392988177737,6.7102642665645345,54.39428098513171,-6.64695225916454,-11.88909915592803,-1.861353657194853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
739.0,25325.0,17116.0,22598.0,2030.0,-1787.0,3607.0,2563.0,2563.0,43633.0,2024-12-31,20.0,17116.0,,DEUTSCHE BAHN AG,4793.0,203040.0,33330.0,-472.0,4011.0,4684.0,227.895,26203.0,DEU,2185.0,20304010.0,4567.0,83898.0,221614,2024.0,66695.0,26203.0,3035.0,25066.0,482111.0,-0.5625879043600562,-10.44052348679598,-1.8013204594893715,9.781322749303515,-6.8198297904820055,0.901539934572728,0.8143700630335913,0.18686667198595708,1.9473007712082262,2.22733115213835,20.40096307420916,79.49533957901261,0.31231972156666427,114.9783891704513,7.26448572220682,50.24443765980995,-42.01721581730875,8.2946096654275,-25.145589930727773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,1,Mid
678.737,2445.023,522.571,1518.048,2010.0,35.098,637.346,45.313,45.313,313.786,2015-12-31,20.0,522.571,,ZUBLIN ANLAGEN & PROJEKTE AG,106.455,201030.0,0.0,-16.325,1540.0,801.819,13.983,3270.03,DEU,67.732,20103010.0,63.58,1907.528,220293,2015.0,1383.882,3270.03,61.638,1185.562,236220.0,-0.8558196786626461,6.716407913948534,-0.4992308939061721,1.3857059415357045,1.0733234863288714,1.2804458982322309,1.2233151872276609,0.676319753838264,0.0,0.20371394509071494,27.395194198984235,72.54845014070567,1.7142762779891043,233.8575413001502,5.130698239260935,71.1404146139332,0.22966789342160343,4.082256241024229,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True,1,Mid
3751.2,8569.7,2592.3,5196.3,2530.0,-882.4,659.6,131.3,131.3,710.6,2024-12-31,25.0,2592.3,DE000A2E4K43,DELIVERY HERO SE,267.8,253010.0,5399.6,-264.5,5961.0,3808.7,42.711,12294.7,DEU,174.6,25301040.0,638.3,12420.4,324859,2024.0,9707.9,12294.7,395.8,3732.7,454110.0,-2.129561044732859,-34.03927014620221,-2.151333501427444,1.0679398439978203,-7.177076301170422,1.39210223162858,1.3453264393066682,1.020360596886972,2.0829379315665624,2.1862438760945877,20.871308492480114,78.16092879456377,0.9898795529934624,287.85792887078276,18.63963007883566,19.58193367873962,23.665496534867604,18.427124849825518,-4.261185331300998,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,True,1,Mid
