gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_score,dynamic_score,cluster_name_enriched
285715,SAF HOLLAND SE,11,0.027706179173058558,0.005355024902626517,1.1972804498084122,-0.17044732491907197,0.01376413068148008,4.594262397514538,0.10359047867956825,0.10551823707414434,1.0084539619556658,92.82481818181819,0.6617870293366936,360.8319470169133,6.93694991173659,0.013460141312926863,0.02760057204163135,0.2562067561064704,12.115954545454542,0.53948679378189,52.163560408069166,0,Upper-Mid,49.89119964402969,29.174544202405777,Upper-Mid (Strongly Growing)
100373,HEIDELBERG MATERIALS AG,11,0.29976659766120317,0.6970450987441217,1.1354102219757254,0.4437188060540137,0.03856572739990489,7.145079612124688,0.19303997330217662,0.2133822877909015,1.3215027318979156,855.3354545454547,0.9045646146825234,2843.9154262628026,5.321263252377473,-0.00956857183135427,0.07139085233289547,0.11324677363892495,128.66363636363636,0.599318553274637,525.5656348439513,0,Upper-Mid,43.56274812649782,29.132156316607954,Upper-Mid (Strongly Growing)
100301,DEUTZ AG,11,0.21197415125334534,0.036479633601421764,3.509600402398492,0.20929750663291274,0.004556116621216391,9.80542988594786,0.16627029306584631,0.03559413064403613,2.7869261922681132,59.57727272727273,0.4760333806359714,273.06240742201663,1.7142322953800138,0.00116008590090516,0.009036280568642592,0.03859182308139651,-0.15818181818181756,0.00025168571905502437,31.530239977803074,0,Upper-Mid,51.15729454838011,26.938862432109893,Upper-Mid (Strongly Growing)
209440,VOSSLOH AG,11,0.6731608866907794,0.4399015798368597,3.2095275871686733,3.800381788775559,0.32825727493087176,20.97587316955589,0.7992154785469279,0.3953218819008001,4.0196520322030755,-1.0900000000000174,0.0004726299359424624,158.54986805783543,-0.8988578956176108,-0.012455630341486725,0.031648222720312105,0.2214068471758131,9.419090909090908,0.35168829862653606,50.226166174565236,0,Upper-Mid,73.6324159092394,26.873478627398505,Upper-Mid (Strongly Growing)
102218,DRAEGERWERK AG,11,-0.11521955217883877,0.009666230777484151,3.705933339365996,-0.117216317887084,0.002854383784733833,6.937961603359535,-0.09834571863561763,0.007438239047710455,3.6059557450761877,105.70195454545456,0.7865650653614819,376.8909343290901,3.307194713782824,0.001464221535601337,0.024980732571879546,0.029295721952316743,5.44390909090909,0.012915876081299774,151.47777921775787,0,Upper-Mid,46.69536402644741,26.767021436575156,Upper-Mid (Strongly Growing)
17436,BASF SE,11,-0.5203910451744728,0.4618113988120526,2.421572580770398,-1.7381982240373897,0.5355901335056996,7.510745009251506,-0.5584299133540365,0.5278355347349147,2.430632843352111,568.4818181818182,0.042123343710344194,8759.012785423172,-1.292391284636929,0.009783718602490584,0.23775978726264552,0.06345045655132885,-116.9909090909091,0.11235853006194121,1103.695041123975,0,Upper-Mid,62.970561433634295,26.270787164658177,Upper-Mid (Strongly Growing)
326765,SIEMENS HEALTHINEE,10,-0.6954263309959278,0.751583398802196,2.3040373515877604,-4.422751911156605,0.6358074251301022,15.931503210132156,-0.4776451175456497,0.5622366133614215,1.8296699488524975,1181.878787878788,0.8431213530150107,3697.046118186788,6.270922552780589,-0.05286747723292222,0.05557859997009526,0.6441125481758476,53.86060606060607,0.16352961841793764,382.5603873900172,0,Upper-Mid,61.71721702581395,26.060675564155133,Upper-Mid (Strongly Growing)
315582,STABILUS SE,11,0.026571218762340643,0.001259724570862591,2.367411074241953,-0.7937278145671246,0.23058721742678295,5.2270178747544875,0.2725675188843278,0.14292261055205147,2.2799411169467994,67.82086363636364,0.8631271783292508,230.84789556465117,9.9164125894601,-0.24386971145630937,0.5399066621950803,1.0495388548370381,7.308463636363636,0.7510675924830749,26.66776250999053,0,Upper-Mid,64.34167130655683,25.75889709626345,Upper-Mid (Strongly Growing)
100764,SUEDZUCKER AG,12,0.16065444511932503,0.04656169261071453,2.5701339738968767,0.2952630618997704,0.009693729123219823,10.352400734362153,0.06756510498531743,0.007410046954755941,2.709501349522008,278.12972027972023,0.5158186354006954,1336.830300327981,2.0732520626496553,0.03513257208794161,0.7795310772053456,0.13736327128119744,2.797202797202799,0.00226102805059413,203.07121835016952,0,Upper-Mid,53.21240710595435,25.245752973194648,Upper-Mid (Strongly Growing)
100102,BILFINGER SE,11,0.5695337436079179,0.5407423370573197,2.449200127145734,2.2161037252089764,0.564608423035581,9.326450882408352,0.4126368727273162,0.5153294296066727,1.8177140365653566,-203.60272727272726,0.2851087648468285,1205.8084050760576,-4.150858180766304,-0.00039443784884686355,0.00011585635504330369,0.11588271217694304,33.99909090909091,0.49024155259863134,153.5543928718678,0,Upper-Mid,40.59122568390231,25.20370184306685,Upper-Mid (Strongly Growing)
