gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster,cluster_name,proximity_score,trends_score,relative_score,overall_score
100676,TUI AG,11,-0.6537878863754827,0.0770570550665644,7.447845619031899,17.26145511043128,0.07547133086007227,198.694753131569,-1.203153195840356,0.06308410577053884,15.148197311994114,-147.5081818181817,0.007755851818688177,5296.6510066220535,2.1572645288610914,-0.8554466557067671,0.07900796887971322,9.62404143682412,52.75090909090909,0.018258690673963168,1234.5114801189395,0.46007559859525643,0.7547018969578378,-2.167154718887997,0.22031573369565155,-0.5817607250919785,1.5278702057317286,-0.15134881971318673,-0.546502386817343,0.15707779632139282,0.6078698496125289,1,Growing,29.239231579253445,94.86453257779398,48.35203369239957,11.695692631701379
100736,K&S AG,11,-0.0731814294916662,0.0016178148930955634,5.753557715786718,-0.3968782796131675,0.0017869634139065674,29.689268749862986,-0.31333950646612385,0.009517320711997845,10.156821098713303,19.732727272727296,0.006932182733449592,749.4663050993947,-0.45017593280665125,-0.04146740723369156,0.19829467122244812,0.2944769863945724,111.17,0.5506862073236133,473.73503718275424,0.5844180984845359,0.4414152872359368,-2.083284034353936,0.48845004173293877,0.21065402264232946,-0.031070672564899936,-0.20205143689197738,-1.3821524074487725,1.251744198430724,0.31777061097014664,1,Growing,31.655163804431602,87.26233057971254,48.01955406980224,12.662065521772641
100737,VOLKSWAGEN AG,11,0.1759738510613116,0.40197492609232893,0.8777051696596321,0.1936288876674181,0.02709842207470783,3.719616359472993,0.42298112486831807,0.6087469152289839,1.7143622738765163,11444.763636363637,0.8164301856440268,40054.12982308188,4.835615451471287,-0.0014811092179576406,0.003270337588635249,0.08190129934863843,1683.2545454545457,0.22947784958896217,11111.671922311732,2.385779361158668,10.808224345039033,3.6097765252969882,0.3503386963179074,-2.1394240584680237,-0.6229104859076939,-1.281866966468397,1.8660705944813771,-1.4131687977921013,-0.5399338235247327,0,Growing,0.18754154268636739,9.880003077211086,59.31134533706134,0.07501661707454696
100746,CECONOMY AG,11,-0.3118494264262327,0.6535841014263725,1.2198156751662448,0.5906903639120662,0.008673802168773228,20.056499168889847,-0.1293155919597767,0.7194935357172964,0.4821003469264099,-4209.045454545454,0.5994903095030376,17190.659260720102,-9.812161164028998,0.4261993072051868,0.7054665713415734,1.6046285672638447,-40.06363636363636,0.11607259120516987,371.8651892934649,0.1211587230409446,-1.2782198733918355,-0.05711048350562796,0.4232065589746153,-1.7070696744903675,0.14642620987464128,0.5992043284312427,-1.309422130573864,-1.0701580920270757,-1.9173043656801052,1,Growing,9.748196510796797,92.31243143556874,49.56493631111098,3.899278604318719
100764,SUEDZUCKER AG,12,0.16065444511932503,0.04656169261071453,2.5701339738968767,0.2952630618997704,0.009693729123219823,10.352400734362153,0.06756510498531743,0.007410046954755941,2.709501349522008,278.12972027972023,0.5158186354006954,1336.830300327981,2.0732520626496553,0.03513257208794161,0.7795310772053456,0.13736327128119744,2.797202797202799,0.00226102805059413,203.07121835016952,0.7395071702034268,-0.168422531530444,-1.7079869258541278,-0.041821183492196434,0.5352293453634165,-0.48033666019225174,1.1475623154730024,-0.22444561353801418,-1.459785370093563,0.05700138376745055,2,Growing,27.403504849418788,94.76265772654142,46.723872956871105,10.961401939767516
100953,RWE AKTIENGESELLSCHAFT,11,0.24802652368191275,0.08041591029768799,2.7658405214599946,5.284303510812511,0.1270851613799514,46.87489755067454,1.6612269284570662,0.22018780595825974,11.19521221450407,-2108.8818181818183,0.2676152840860625,12891.302098125074,-6.241995317139281,-0.25492870272791274,0.4153687044273384,1.2508402566732175,-254.14545454545456,0.07590540373486147,2917.064280493134,0.7691575983961799,0.3369677782441687,-1.674882356055196,0.43097047810216543,-0.8695094614162935,0.578467053480971,0.4150938551697082,-1.0228425060217792,-0.3780416404960385,-0.18833371887634134,1,Growing,23.022512041683,67.97038808501351,48.75852527254681,9.2090048166732
101059,AXEL SPRINGER SE,6,-0.08820577785865774,0.027366493116438104,0.9106067374242528,-0.7843262341505066,0.06884000374334924,5.105281551929277,0.05111189900903693,0.002646521889421396,1.6967883393440708,8.597142857142808,0.0076021389213806086,168.39517428424784,0.48379155526803164,0.06581861481809068,0.43503504324194564,0.1704237103777891,4.368571428571427,0.025475634271199362,46.743404169287174,0.797598157370594,-0.35064417774907475,-2.3215998017543016,0.37141730647206056,-0.24183685444572015,0.01829633758178207,0.06922641440689548,-0.7736571622062122,-0.8120281699789594,0.706913984058288,1,Growing,33.35593175040599,98.36751142815669,46.51795874632469,13.342372700162398
101120,AUDI AG,10,-0.17659246329481892,0.05911142312035663,2.086235980605714,0.3360099725213977,0.03895066348074544,4.890144715201467,0.022936803339705384,0.0011104428507367288,1.9770231696722917,622.7575757575758,0.1165194377230684,5240.187218983689,2.948556180753359,-0.001606969621326186,0.2753350218604021,0.008796378595312598,556.4303030303031,0.5470839993800347,2160.7809444735485,0.8766864126471346,1.6933390518338631,-1.2760348769900507,0.6076229049209234,-0.08099732060338913,-1.00863727819358,-0.46441205307781736,-1.1823665672845771,0.6354502600133719,0.681592734100466,1,Growing,25.20648652817527,46.16674395130146,50.92852576148267,10.082594611270109
101148,LECHWERKE AG,11,-0.5832397455941732,0.7030878006977734,2.1995930084700666,-0.43642453454299757,0.0366753096649419,7.206464683998575,-0.6126584818850448,0.5935064248640239,2.514813239645769,-6.372154545454549,0.0032850618714805324,351.5721974912265,-5.704406556061259,-0.0011097331706411463,0.5734104517223269,0.004634317296851969,2.0985409090909077,0.024665504640221315,42.25444844545663,0.2584214972907115,-1.0167052909493928,-0.28528189076172894,0.5838752926768528,-1.725901381405583,0.634749761000622,-0.03348165437650376,-1.377919526211545,-1.3262662179061975,-0.5830424228959564,1,Growing,26.18182657320391,98.04874559348421,48.88300329328667,10.472730629281564
101161,GELSENWASSER AG,11,-0.22518690042393547,0.5627124993858175,0.9492920461609282,-0.16560992262302696,0.09021678878685692,1.7435831846248302,-0.45026659982584105,0.7170057433575504,1.6815446961912393,634.6327272727274,0.31955646934434084,3550.165974562619,12.617147819605234,0.025536537839014918,0.8287809000643339,0.08870378462007979,-3.434545454545456,0.18926771440543586,24.96496718958107,0.12407363362225474,-0.6698695083124371,0.8493945864144239,0.09465450886525695,-0.26406316686084225,-0.10479209064018478,0.6909946334799373,-1.0959405528452542,-1.5251671786338634,-0.9028344206804779,1,Growing,22.67938712053583,97.27609049585104,51.94073688785225,9.071754848214331
