ebit,ceq,ppent,ebitda,lt,cogs,oibdp,rect,oancf,ib,che,seq,gvkey,at,gind,invt,fyear,lct,act,loc,sic,ggroup,revt,dlc,dp,xsga,dltt,naics,gsector,sale,gsubind,conm,isin,datadate,emp,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,cash_conversion,financial_leverage,revenue_growth,asset_growth,employee_growth,margin_trend,leverage_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,ebit_outlier,ebitda_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,cash_conversion_outlier,financial_leverage_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,margin_trend_outlier,leverage_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier
99.026,1511.152,76.005,156.934,1167.253,181.986,156.934,288.575,18.399,18.984,429.339,1511.152,222247,2678.405,451030.0,0.0,2022.0,454.645,769.947,DEU,7372.0,4510.0,958.173,23.199,57.908,436.319,634.454,511210.0,45.0,958.173,45103020.0,SOFTWARE GMBH,,2022-12-31,4.996,3.6972003860506533,1.256260124726037,10.334876895925891,16.37846192702153,1.9812706056213232,16.37846192702153,81.00697890673187,4.615292835683719,1.693512520757954,1.693512520757954,0.9443389897612423,0.9443389897612423,11.77200610064572,0.41984790411553563,0.4351997681239213,56.419846886486546,43.58015311351345,1.4548408885263864,24.553904282586085,0.3577401475878368,191.78803042433947,3.320360391579312,109.92782618587667,7.932283627278164,3.038905557211816,,26.80378807536575,18.579968897057338,1.7724259372981672,14.911031985791023,20.573379730709163,3.6729611952687424,-1.5867969667914168,-0.0046997039002349235,6.221738615381914,0.08577094075354849,0.6869386817900952,3.8603215177489156,0.5962530846146866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97.764,1456.741,58.113,157.018,907.905,181.482,157.018,160.769,-1.343,-5.227,130.007,1456.741,222247,2364.646,451030.0,0.0,2023.0,444.979,1513.244,DEU,7372.0,4510.0,1000.181,6.648,59.254,412.629,425.563,511210.0,45.0,1000.181,45103020.0,SOFTWARE GMBH,,2023-12-31,4.707,4.13440320453886,-0.3588146417242324,9.774630791826679,15.69895848851358,-0.5226054084210758,15.69895848851358,81.85508422975441,5.193847540036041,3.4007087974938144,3.4007087974938144,0.2921643493288448,0.2921643493288448,45.176529594704654,0.29213360508147984,0.2966972165951257,61.605035172283706,38.39496482771628,1.9246455820351807,18.278042463861397,0.42297282553075594,212.48799660080732,6.221230461096356,58.67006571810502,5.810248345049546,0.9362667502913604,,12.296808909240536,-1.3737162963872183,1.6232439397257303,4.384176970129605,-11.71439718787861,-5.784627702161737,-1.5867969667914168,-0.0046997039002349235,6.221738615381914,0.08577094075354849,-0.0567949705791057,3.8603215177489156,0.5962530846146866,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
227.432,615.343,356.744,265.07,2250.356,1946.199,265.07,895.665,291.253,149.846,569.419,615.343,222340,2976.124,201060.0,364.846,2014.0,1607.281,1851.948,DEU,3560.0,2010.0,2574.907,17.11,37.638,306.397,409.427,3339.0,20.0,2574.907,20106020.0,DUERR AG,DE0005565204,2014-12-31,13.293,7.641885889163221,24.351621778422768,8.832629683324484,10.294352378551924,5.819472314922441,10.294352378551924,24.416726507015596,22.1934678025313,1.1522241599322085,0.9252283825914698,0.35427470367658176,0.35427470367658176,8.220994824140398,0.6653638702317245,0.6931695005874773,20.67598661883712,75.61365050649772,-0.5390349718942165,14.33196331873269,0.8651880768408844,193.70397953810277,2.8748549960085525,126.96292526293182,13.854636303369402,10.524128713721092,5.334302692094747,49.22792195486478,128.0615744486264,4.836528570244563,,,,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,9.786319387229833,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262.003,697.083,358.668,330.899,2272.244,2869.279,330.899,945.867,172.968,161.56,452.679,697.083,222340,2986.662,201060.0,386.74,2015.0,1687.213,1804.626,DEU,3560.0,2010.0,3767.094,6.782,68.896,471.698,344.12,3339.0,20.0,3767.094,20106020.0,DUERR AG,DE0005565204,2015-12-31,14.386,8.772435581930598,23.176580120301313,6.955042799569109,8.783932654720058,4.288716979188733,8.783932654720058,23.83309256418874,25.163488772122243,1.0695899095134995,0.8403716661737434,0.26829985307130755,0.26829985307130755,3.931244981855999,0.4936571398240956,0.5033862538607311,23.339869057831116,76.07971708884368,-0.3075772365585873,11.748969250621597,1.2613057654331157,261.8583344918671,3.9826888981220407,91.64662601995065,9.521079112971432,32.084130377385804,7.4191420592646224,46.82639013052029,66.01756468437384,4.284514182672652,46.30019647311534,0.3540847088360666,8.222372677348977,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,5.791348334696059,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
255.01,809.531,383.13,329.928,2517.563,2640.332,329.928,828.626,227.369,181.875,834.338,809.531,222340,3348.523,201060.0,381.056,2016.0,1674.24,2223.228,DEU,3560.0,2010.0,3573.517,3.519,74.918,500.796,637.136,3339.0,20.0,3573.517,20106020.0,DUERR AG,DE0005565204,2016-12-31,13.72,7.615596488362182,22.46671220743863,7.136107090018042,9.232585153505637,5.089523850033455,9.232585153505637,26.113909630204642,17.627415293222285,1.3279028096330276,1.1003034212538227,0.4983383505351682,0.4983383505351682,16.394929943739374,0.7870433621442539,0.7913903235330086,24.175763463473295,75.1842827419731,-0.5870462646395577,19.132465269015622,1.0671920127172487,260.46042274052473,4.312581309299974,84.63608540269992,10.7213705713447,6.509280712875326,6.9289868155861605,49.66261244136593,89.160817222854,4.136374023971905,-5.138629405053341,12.115900627523324,-4.629500903656325,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,6.790128065418694,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267.091,889.057,401.218,332.628,2508.064,2789.384,332.628,1006.417,119.781,194.401,840.714,889.057,222340,3411.758,201060.0,437.658,2017.0,1720.572,2302.781,DEU,3560.0,2010.0,3715.422,3.222,65.537,484.124,601.748,3339.0,20.0,3715.422,20106020.0,DUERR AG,DE0005565204,2017-12-31,14.475,7.828544697484406,21.865977097081515,7.188712345461699,8.952630414526263,5.23227240404993,8.952630414526263,24.924167429702468,17.91589107898082,1.338381073270982,1.0840133397498042,0.4886247131767808,0.4886247131767808,17.064780092843634,0.6768384929200265,0.6804625575188092,26.05861846004318,73.51236517947639,-0.7087316762268963,17.73191416272784,1.0890051404583796,256.6785492227979,3.6917321547628865,98.86957793758017,10.798719499426984,6.381594925533614,6.373433137289847,54.14015296512825,44.84651298621069,3.8375019824375713,3.971017907568375,1.8884445470435773,5.50291545189503,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,3.5108293143886526,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254.196,977.293,420.449,326.89,2622.248,2931.216,326.89,1110.892,162.274,157.053,700.675,977.293,222340,3614.399,201060.0,535.371,2018.0,1836.167,2370.094,DEU,3560.0,2010.0,3869.816,2.909,72.694,492.812,603.233,3339.0,20.0,3869.816,20106020.0,DUERR AG,DE0005565204,2018-12-31,15.805,7.032870471688378,16.070206171537095,6.568684402565911,8.44717164847114,4.058410012258981,8.44717164847114,24.25438315413446,16.08300021638366,1.2907834635956317,0.9992135791570157,0.381596554126068,0.381596554126068,14.772220775846831,0.6172488700932064,0.6202254595090725,27.03887976949972,72.55004220618699,-0.28918902383064643,16.770201629648522,1.070666520215394,244.84757987978486,3.4835213504103004,104.7790334217441,10.864831816293075,7.2478372511598,5.475111651546311,50.12083613347613,63.838140647374466,3.6983780708549023,4.155490278089546,5.939489260375441,9.188255613126085,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,4.489653743264094,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202.912,1030.641,514.314,306.648,2838.947,2979.573,306.648,1168.569,171.9,124.059,861.446,1030.641,222340,3882.333,201060.0,509.206,2019.0,1782.576,2559.98,DEU,3560.0,2010.0,3921.511,27.92,103.736,529.031,877.789,3339.0,20.0,3921.511,20106020.0,DUERR AG,DE0005565204,2019-12-31,16.493,5.226548057572599,12.037072074563305,5.174332036809281,7.8196389095937775,3.163550988381774,7.8196389095937775,24.01977197054911,10.63240464675152,1.4361126818716285,1.1504552961556758,0.483259058800298,0.483259058800298,20.024145275534067,0.8516922963476127,0.8787822335808491,26.54694999115223,73.12476801964179,0.14434465576165478,23.32898800798386,1.0100913548631711,237.76820469290004,3.355823233373468,108.7661579936917,13.11519972786,5.044366892889669,5.851409841989293,52.288533724438366,84.7165273616149,3.76691107766914,1.3358516270540965,7.412961324967182,4.353052831382476,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,4.4277500152614415,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.263,903.68,484.404,116.245,2970.619,2618.553,116.245,951.354,214.957,-15.809,1061.021,903.68,222340,3878.757,201060.0,508.621,2020.0,2154.407,2563.197,DEU,3560.0,2010.0,3324.819,376.491,100.982,484.491,673.85,3339.0,20.0,3324.819,20106020.0,DUERR AG,DE0005565204,2020-12-31,15.062,0.39350235139762557,-1.7494024433427762,0.4590625835571801,3.4962805494073512,-0.47548453013532466,3.4962805494073512,21.242239051208507,0.9675251817715036,1.189745948653156,0.9536619589520456,0.4924886523298522,0.4924886523298522,10.539201089421171,0.7456732471671389,1.1622930683427761,23.29818547539843,76.58688079712135,-0.0918749193513705,27.079319483019944,0.8571867224474232,220.74219891116718,3.494828423489048,104.4400341793042,14.569334450988158,8.13331784045598,5.14833835016643,51.88195599775908,1408.353534691738,4.2921797538951845,-15.215869597203735,-0.09210956401730641,-8.676408173164374,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,5.541904275003564,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
163.79,1000.113,549.766,274.242,3148.037,2606.678,274.242,1102.156,256.967,83.045,852.723,1000.113,222340,4153.624,201060.0,688.812,2021.0,2091.226,2688.97,DEU,3560.0,2010.0,3536.666,30.045,110.452,534.142,896.284,3339.0,20.0,3536.666,20106020.0,DUERR AG,DE0005565204,2021-12-31,16.11,3.943303486304971,8.30356169752818,4.6311978569647225,7.754252168567797,2.3481154284854715,7.754252168567797,26.295612873819586,8.636904614381905,1.2858342426882603,0.9564523394410742,0.407762240905574,0.407762240905574,14.39090298014456,0.8961827313513573,0.9262243366499584,24.07808217595045,75.79012929432226,0.26839798426207506,22.301705691222892,0.8514651302091861,219.53234016139047,3.208861540471585,113.74750683270628,15.544753165834713,5.916690088064459,3.7843097971580053,47.064418926701116,156.88808840588558,4.153154693519632,6.3716851954948694,7.086471258704785,6.957907316425449,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,6.186573459706512,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209.533,1118.652,554.446,321.433,3406.774,3262.984,321.433,1260.596,264.704,131.027,881.807,1118.652,222340,4530.947,201060.0,852.544,2022.0,2448.907,3048.649,DEU,3560.0,2010.0,4314.066,78.706,111.9,598.967,823.312,3339.0,20.0,4314.066,20106020.0,DUERR AG,DE0005565204,2022-12-31,16.18,4.624485786304717,11.712936641600782,4.8569725173421086,7.450813223534364,3.037204345042473,7.450813223534364,24.364068607202576,10.789746874813332,1.2449019093007614,0.8967694567413135,0.36008186509328444,0.36008186509328444,13.2365706330266,0.7359858114945488,0.8063437065325052,24.689143351268513,75.18900574206671,0.06287780035030632,19.907935360974207,0.9521334061069352,266.62954264524103,3.4222431294403597,106.65519257238995,12.852051869396528,7.193203077323252,3.8273496734479395,47.28377974847201,126.33045868669852,4.050363294393609,21.981154002102542,9.084187687667455,0.4345127250155123,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,5.842134105739926,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
205.624,1169.895,621.15,320.272,3979.019,3507.003,320.272,1353.43,287.494,111.981,1055.023,1169.895,222340,5155.985,201060.0,781.426,2023.0,2753.716,3239.731,DEU,3560.0,2010.0,4627.334,467.808,114.648,658.824,1065.303,3339.0,20.0,4627.334,20106020.0,DUERR AG,DE0005565204,2023-12-31,18.228,3.98806435627722,9.57188465631531,4.44368182629566,6.921307171688926,2.4199895663464104,6.921307171688926,24.21115484639751,9.19936399370436,1.1764942354258756,0.8927227789648607,0.38312701818197664,0.38312701818197664,9.426229905633946,0.9105971048683857,1.3104688882335596,22.69003885775463,77.17281954854407,1.4927561572663242,29.734589995897977,0.8974684759556127,253.85856923414525,3.4189681032635595,106.75735747624876,13.42349612109262,9.520969517401719,4.487952793994569,46.71179221816976,139.8153911994709,4.407220306095846,7.2615486179395505,13.794864517285221,12.657601977750321,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,5.575927781015656,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151.456,1219.056,680.643,295.497,3754.654,3243.715,295.497,1221.942,384.265,61.79,964.848,1219.056,222340,4978.375,201060.0,627.516,2024.0,2411.012,3140.097,DEU,3560.0,2010.0,4290.936,113.163,144.041,634.568,1212.048,3339.0,20.0,4290.936,20106020.0,DUERR AG,DE0005565204,2024-12-31,17.685,3.0422778517086395,5.068676090351879,3.5296727800181595,6.886539440345883,1.4400121558559718,6.886539440345883,24.405421101596474,6.22992681514242,1.3023979142368434,1.0421271233822147,0.40018382322443846,0.40018382322443846,14.645039797122555,0.9942512895223845,1.087079674764736,24.487026389133,75.41926833555127,1.2195149189331873,26.619348683054213,0.8619149822984407,242.63138252756573,3.5115709256249477,103.94208396489718,15.862343320897821,5.885371390167126,5.169135129622194,43.925778994149695,253.71394992605113,4.083795166095733,-7.269801574729639,-3.444734614239564,-2.978933508887438,-0.4965662083968718,0.05705757022247363,2.270022492596523,0.24554521334371135,7.718683305295403,1.7130674126114176,0.5263646183349368,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.625,861.986,711.854,161.195,808.297,1918.548,161.195,53.936,144.389,56.35,371.11,861.986,223089,1670.283,255040.0,504.568,2013.0,382.949,929.894,DEU,5211.0,2550.0,3151.988,7.095,55.57,1066.713,360.25,444110.0,25.0,3151.988,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2014-02-28,15.0,6.323778665052569,6.537229142932715,3.3510597121562644,5.114074038352938,1.7877606133018273,5.114074038352938,39.132128675616784,8.64194803622214,2.428245014349169,1.1106596439734795,0.9690846561813714,0.9690846561813714,32.745648491902266,0.41793022160452725,0.4261612137552118,51.60718273490181,48.392817265098195,-0.02335680387108773,21.99297963279277,1.8870981743812276,210.13253333333333,58.43940967072085,6.2457851996898475,22.58428648840034,5.762897549113714,3.8023576604144536,25.44754391920411,136.6996449704142,1.9377147656690479,,,,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,8.644582983841662,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.72,923.144,757.678,167.506,807.819,2024.562,167.506,66.519,107.357,69.508,334.813,923.144,223089,1730.963,255040.0,532.733,2014.0,399.991,934.065,DEU,5211.0,2550.0,3356.547,5.227,55.786,1156.481,334.685,444110.0,25.0,3356.547,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2015-02-28,15.684,6.454210748583303,7.529486190670144,3.328420546472312,4.990426173087998,2.07081861210345,4.990426173087998,39.68319228063841,8.881970442723135,2.335215042338453,1.0033525754329475,0.8370513336550073,0.8370513336550073,30.854154594870025,0.36254907143414244,0.368211243316319,53.33123816049217,46.66876183950783,0.030440700631619102,19.637161510673536,1.9391211712786467,214.01090283091048,50.45997384206016,7.233455989145989,22.57313840682106,6.284797612315896,3.800331498142597,23.185475368335428,96.09470103831006,1.8750736613139445,6.48984069736307,3.6329172960510414,4.559999999999986,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,6.202154523233599,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101.789,972.878,991.694,162.22,1013.537,2143.631,162.22,76.263,106.557,72.401,282.998,972.878,223089,1986.415,255040.0,588.44,2015.0,519.807,947.803,DEU,5211.0,2550.0,3534.846,93.291,60.431,1234.228,418.278,444110.0,25.0,3534.846,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2016-02-29,16.6,5.124256512360207,7.441940304950877,2.879587965076838,4.58916739229941,2.0482080407463297,4.58916739229941,39.35716011390596,7.316864535681117,1.8233748295040273,0.6913392855425186,0.5444289899905157,0.5444289899905157,21.546152239083977,0.4299388001373245,0.5258305769068681,48.976573374647295,51.023426625352705,1.4090186166933796,25.75337983251234,1.7795103238749204,212.9425301204819,46.35073364541127,7.874740512033623,28.054800690044207,8.259063168814663,3.642904969070763,18.085898465325723,104.68419966794053,2.041792496078645,5.311976861935785,14.757796671563739,5.84034685029331,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,5.364286918896606,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.475,1010.645,1087.101,174.259,949.24,2254.536,174.259,59.027,115.217,52.864,143.042,1010.645,223089,1959.885,255040.0,626.086,2016.0,445.839,828.184,DEU,5211.0,2550.0,3710.097,27.197,74.784,1288.792,424.32,444110.0,25.0,3710.097,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2017-02-28,16.929,5.075552902338657,5.230718996284551,2.681196744990764,4.696885283592315,1.4248684064055466,4.696885283592315,39.23242438135715,6.932224827783257,1.8575853615318534,0.45329816368689135,0.3208377912205976,0.3208377912205976,19.508542593060305,0.4198506894112176,0.44676122674133845,51.56654599632121,48.43345400367879,1.7702098600359237,23.037933348130117,1.8930177025692836,219.1562998405104,62.8542361969946,5.807086714983463,29.301147651934706,9.703532150283122,3.601000501528544,10.310247795151247,115.82508167881377,1.9392417713440426,4.95781145769858,-1.3355718719401555,1.9819277108433564,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,5.878763294785153,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.582,1048.802,1120.408,189.595,948.938,2360.764,189.595,63.987,134.106,58.667,102.138,1048.802,223089,1997.74,255040.0,657.821,2017.0,452.594,824.524,DEU,5211.0,2550.0,3890.704,11.322,80.013,1349.817,412.637,444110.0,25.0,3890.704,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2018-02-28,18.721,5.485298387177511,5.5937154963472615,2.8165082720248056,4.873025550131801,1.507876209549737,4.873025550131801,39.322960574744314,7.498226063489478,1.8217740403098583,0.3683279053633057,0.2256724569923596,0.2256724569923596,18.61753781773404,0.39343651137202257,0.4042316852942691,52.499424349514946,47.50057565048505,1.6974129064585037,21.221930781783417,1.947552734590087,207.8256503391913,60.80460093456483,6.002835219538675,28.79705061089201,10.46085015997634,3.5887635086140457,8.315646680749246,122.37958788852184,1.9047827902692789,4.867985931365126,1.9314908782913198,10.585386023982535,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,6.7128855606835725,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82.868,1068.616,1221.694,169.397,1269.315,2506.184,169.397,77.996,3.695,40.93,242.53,1068.616,223089,2337.931,255040.0,755.676,2018.0,737.884,1076.387,DEU,5211.0,2550.0,4095.535,314.227,86.529,1428.955,447.383,444110.0,25.0,4095.535,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2019-02-28,20.118,3.5445015272050373,3.8301878317374998,2.023374235600477,4.136138502051624,0.9993810332471826,4.136138502051624,38.806920219214334,5.466230518621714,1.4587482585338616,0.43463606745775746,0.328683099240531,0.328683099240531,14.47874210145637,0.4186564678050862,0.7127069031345216,45.70776468595523,54.29223531404477,3.0642809494855276,32.5762394185286,1.751777533212058,203.57565364350333,52.50955177188574,6.951116276628084,29.829900122938763,12.098962195312895,3.316479549436531,13.709814361501687,4.458898489163489,2.187812085912994,5.2646256307341766,17.028792535565195,7.462208215373112,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,0.15804572504492218,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181.882,1132.054,2315.516,413.42,2432.203,2576.481,413.42,87.009,327.475,78.685,302.162,1132.054,223089,3564.257,255040.0,814.438,2019.0,667.926,1203.948,DEU,5211.0,2550.0,4428.038,189.287,231.538,1453.995,1685.873,444110.0,25.0,4428.038,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2020-02-29,20.438,5.102942913488,6.95064016380844,4.1075076591483635,9.336414908815147,1.7769721036721007,9.336414908815147,41.814388223407285,6.454461027556782,1.8025170453014256,0.5831634043292222,0.4523884382401643,0.4523884382401643,15.038814541151213,1.4892160621313117,1.6564227501514945,31.761289940652432,68.23871005934757,3.8048425330172706,52.6101232318545,1.2423453190945546,216.65710930619434,50.891723844659744,7.172089534913658,52.29214383435734,8.260925857520771,3.1635078422175784,10.918713212879991,180.0480531333502,3.148486732965035,8.118670698699916,52.45347275005121,1.5906153693210134,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,9.187749368241404,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
276.35,1254.945,2320.852,502.739,2510.242,3052.184,502.739,119.96,333.526,153.138,334.596,1254.945,223089,3765.187,255040.0,944.561,2020.0,770.593,1399.782,DEU,5211.0,2550.0,5116.944,188.725,226.389,1570.328,1670.586,444110.0,25.0,5116.944,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2021-02-28,22.136,7.339608895919381,12.202765858264705,5.400684471043654,9.82498538189982,2.9927628678367397,9.82498538189982,40.351428508891246,9.446148408613684,1.8164997605739994,0.5907411564859789,0.43420586483396556,0.43420586483396556,16.71069723761396,1.3312025626621087,1.4815876392989333,33.33021706491603,66.66978293508397,3.0328162326773933,49.381637618529965,1.3590145721845954,231.15937838814602,42.65541847282428,8.55694336306983,45.35621261440422,8.132602445370152,3.2313254517177823,12.072600909330665,120.68970508413244,3.0002804903800566,15.557815899502248,5.637360044463691,8.308053625599365,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,8.858152330813848,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314.093,1437.03,2450.239,550.02,2647.325,3296.446,550.02,105.718,344.719,188.944,290.269,1437.03,223089,4084.355,255040.0,1169.279,2021.0,849.794,1567.283,DEU,5211.0,2550.0,5496.086,155.612,235.927,1648.842,1727.667,444110.0,25.0,5496.086,25504030.0,HORNBACH-BAUMARKT AG,DE0006084403,2022-02-28,23.114,7.69014936262886,13.148229334112719,5.714848712338198,10.007485326830766,3.4377919122808485,10.007485326830766,40.02193561017787,9.924899603342753,1.844309326730949,0.4683535068498953,0.3415757230575881,0.3415757230575881,17.5667639076427,1.2022483872988037,1.310535618602256,35.18376830613402,64.81623169386597,2.8962764990363987,46.10958156183779,1.345643559386978,237.78169075019468,51.98817609111031,7.020827185018575,44.58152583493053,7.660167612325765,2.8192125232728884,9.69521503395273,109.7506152636321,2.8422197170553156,7.409539756542172,8.476816689317168,4.418142392482838,0.0922619794689531,0.10742276383931122,1.1044119343611911,0.49256145832978315,8.439986240177458,2.765392281962057,0.09072494351679716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
