dlc,oibdp,at,ppent,gvkey,invt,loc,revt,oancf,isin,cogs,fyear,ebitda,ebit,act,che,sale,conm,emp,lt,rect,seq,xsga,dltt,datadate,ceq,ib,sic,lct,dp,naics,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,current_ratio,quick_ratio,cash_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,revenue_growth,asset_growth,employee_growth,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,asset_turnover_outlier,receivables_turnover_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,years_available,latest_year
46.732,623.921,3673.425,672.687,225236,42.63,DEU,3064.962,118.303,DE0005089031,1913.6,2014.0,623.921,503.035,744.146,59.011,3064.962,UNITED INTERNET AG,7.832,2468.696,572.74,1203.988,618.196,1433.383,2014-12-31,1203.988,447.124,7370.0,887.556,120.886,517.0,13.69389602346584,37.13691498586365,16.412438392384637,20.35656559526676,14.58823959318256,0.8384214629837441,0.7903906908409158,0.0664870723650113,1.1905293076010723,1.2293436479433348,32.7756249276901,67.20420316189931,0.8343608485269196,391.33835546476,5.351402032335789,68.20642474523338,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
47.079,773.159,3877.621,653.382,225236,42.509,DEU,3715.68,775.872,DE0005089031,2221.76,2015.0,773.159,557.694,564.892,92.955,3715.68,UNITED INTERNET AG,8.239,2727.863,337.174,1149.22,739.465,1592.987,2015-12-31,1149.22,366.405,7370.0,968.985,215.465,517.0,14.38237517281859,31.8829292911714,15.009204237178658,20.80800822460492,9.861048314171295,0.5829729046373268,0.5391032884925979,0.0959302775584761,1.3861462557212718,1.4271123022571832,29.637244073105652,70.3488814404502,0.9582370221329004,450.98677023910665,11.020066790440543,33.121396352753735,21.23086681009421,5.558736056949565,5.1966292134831615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
438.569,843.077,4073.734,632.196,225236,39.49,DEU,3948.939,486.983,DE0005089031,2401.531,2016.0,843.077,650.03,631.393,110.563,3948.939,UNITED INTERNET AG,8.082,2875.922,360.781,1197.464,707.25,1421.272,2016-12-31,1197.464,178.998,7370.0,1269.433,193.047,517.0,15.956613760250423,14.948090297495373,16.460877212841222,21.349456145055672,4.53281248456864,0.4973819019987664,0.4662735252667923,0.0870963650700746,1.1869016521582276,1.5531498232932264,29.39475184192193,70.59670562682787,0.9693659428917056,488.609131403118,10.945529282306994,33.346948382844104,6.277693450458588,5.057559776986964,-1.9055710644495736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
268.24,981.579,7605.812,707.01,225236,44.672,DEU,4206.302,725.999,DE0005089031,2394.009,2017.0,981.579,686.488,823.916,256.175,4206.302,UNITED INTERNET AG,9.414,3555.254,419.511,3991.226,823.419,1782.405,2017-12-31,3991.226,611.838,7370.0,1284.482,295.091,517.0,9.025834453967573,15.329575423691866,16.32046391343275,23.335913588705708,14.54574588320097,0.6414383385676095,0.6066601166851696,0.1994383728226631,0.4465808250397246,0.5137882445143422,52.476001247467075,46.743911103771694,0.553037861046263,446.813469301041,10.02667868065438,36.40288191385213,6.5172695754479815,86.70369739408612,16.481069042316253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11,False
221.254,1206.099,8173.819,776.322,225236,89.617,DEU,5130.804,482.28,DE0005089031,2987.676,2018.0,1206.099,815.791,1352.216,73.018,5130.804,UNITED INTERNET AG,9.093,3652.347,956.58,4291.146,897.174,1800.121,2018-12-31,4291.146,188.794,7370.0,1299.74,390.308,517.0,9.980536637769934,4.399617258420013,15.89986676552057,23.50701761361377,3.679618243066779,1.0403742286918922,0.9714242848569712,0.0561789280933109,0.4194965633888943,0.4710571488362317,52.49866677987364,44.68348271475059,0.6277119667073616,564.2586605080832,5.363695665809446,68.050095072819,21.978973454592676,7.468065211183239,-3.409815168897379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
326.721,1246.587,9086.354,1072.799,225236,79.268,DEU,5194.092,828.928,DE0005089031,2952.907,2019.0,1246.587,772.486,1371.168,132.309,5194.092,UNITED INTERNET AG,9.374,4471.623,902.579,4309.978,947.653,1762.275,2019-12-31,4309.978,423.937,7370.0,1269.022,474.101,517.0,8.501605814609468,9.836175497879571,14.872397331429632,24.000094723004523,8.161907798321632,1.0804919063656897,1.018028056251192,0.1042606038350793,0.4088825975445814,0.4846883209148631,47.43352504205758,49.2125114209726,0.5716365442068403,554.0955835289096,5.754722855284689,63.42616476566068,1.233490891486011,11.16412046804558,3.0902892334763177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
468.196,1174.993,9230.836,1221.891,225236,85.39,DEU,5367.249,925.742,DE0005089031,3165.351,2020.0,1174.993,700.925,1636.872,145.571,5367.249,UNITED INTERNET AG,9.638,4319.625,1016.032,4519.06,973.881,1471.721,2020-12-31,4519.06,290.548,7370.0,1504.614,474.068,517.0,7.593299241802151,6.429390182914145,13.059297230294328,21.89190402755676,5.413350489235733,1.0879016146333875,1.0311495174177563,0.0967497311602842,0.3256697189238469,0.4292744508813779,48.956129217332,46.795599011833815,0.5814477691944695,556.8841045860137,5.282559013889326,69.09530003172948,3.333729937783158,1.590098734872103,2.8163004053765706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
427.536,1267.684,9669.084,1306.359,225236,96.492,DEU,5646.177,887.633,DE0005089031,3250.447,2021.0,1267.684,793.8,1594.197,120.965,5646.177,UNITED INTERNET AG,9.975,4745.909,1077.635,4467.428,1078.772,1918.557,2021-12-31,4467.428,416.473,7370.0,1606.233,473.884,517.0,8.209671153958327,9.322433400157763,14.05907041171398,22.45207686546136,7.376194547213097,0.9925066911214,0.9324332148573712,0.075309746468912,0.4294544870113184,0.5251551899661281,46.20321842275855,49.08333612573848,0.5839412502776891,566.0327819548872,5.239415015288108,69.66426575008187,5.1968522421821595,4.747652325314866,3.496576053123057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
766.397,1260.721,10358.472,1619.069,225236,120.561,DEU,5915.063,597.516,DE0005089031,3435.28,2022.0,1260.721,779.607,1671.392,48.784,5915.063,UNITED INTERNET AG,10.474,5060.081,1142.116,4750.093,1145.699,2044.205,2022-12-31,4750.093,367.196,7370.0,1835.589,481.114,517.0,7.526274145453113,7.730290754307339,13.1800286827038,21.31373748681967,6.207812156861221,0.910548058416127,0.8448683229197822,0.0265767554719493,0.4303505215582094,0.5916940994628948,45.85708200977905,48.84968555207757,0.571036249361875,564.7377315256826,5.179038731617454,70.47639898340897,4.762266574356433,7.129817054024956,5.002506265664164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
711.81,1291.967,11245.626,1963.114,225236,178.083,DEU,6213.216,828.499,DE0005089031,3619.249,2023.0,1291.967,753.874,1840.069,41.555,6213.216,UNITED INTERNET AG,10.962,5690.574,1274.305,4898.024,1206.878,2557.85,2023-12-31,4898.024,232.716,7370.0,2022.693,538.093,517.0,6.703708624135286,4.7512221254938725,12.133394364528773,20.79385297404758,3.7454999150198542,0.9097124477120354,0.8216699222274463,0.0205443930443225,0.5222207976114449,0.667546749464682,43.55492526605455,50.602554273101376,0.5525006789306349,566.7958401751506,4.875768360008005,74.8599960149462,5.040571841753838,8.564525733139018,4.659156005346565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False
497.345,1295.975,11935.709,2759.136,225236,119.667,DEU,6329.186,954.121,DE0005089031,3684.958,2024.0,1295.975,640.725,1989.27,132.847,6329.186,UNITED INTERNET AG,10.972,6390.975,1292.487,4781.247,1255.137,3397.504,2024-12-31,4781.247,-47.583,7370.0,1881.568,655.25,517.0,5.368135231849235,-0.9952006244396074,10.123339715407322,20.476171817355343,-0.7518028384692755,1.0572405568121908,0.9936409420228236,0.0706044107892991,0.7105895177555144,0.8146094523039701,40.05834089956449,53.54499678234448,0.5302731492532199,576.8488880787459,4.896904959198816,74.53687646405083,1.866505204390112,6.13645696557934,0.0912242291552622,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
0.0,-2.013,426.478,3.558,231016,0.556,DEU,63.978,-14.218,DE0006632003,0.0,2014.0,-2.013,-2.013,322.395,145.766,63.978,MORPHOSYS AG,0.329,77.675,173.205,348.803,14.143,0.252,2014-12-31,348.803,-3.013,2836.0,32.703,,325414.0,-0.4720055899718157,-0.8638113777691131,-3.146394072962581,-3.146394072962581,-4.709431367032417,9.858269883496924,9.84126838516344,4.457266917408188,0.000722470850308,0.000722470850308,81.78686825580687,18.213131744193134,0.1500147721570632,194.46200607902736,0.3693773274443578,988.149441995686,,,,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,10,False
0.0,16.219,400.079,3.474,231016,0.369,DEU,106.223,-23.514,DE0006632003,0.0,2015.0,16.219,16.219,300.116,282.928,106.223,MORPHOSYS AG,0.365,37.343,13.592,362.736,15.072,0.225,2015-12-31,362.736,14.901,2836.0,27.47,,325414.0,4.053949345004361,4.107946274976842,15.268821253400866,15.268821253400866,14.028035359573726,10.925227520931928,10.91179468511103,10.299526756461594,0.0006202858277094,0.0006202858277094,90.66609344654432,9.333906553455693,0.2655050627501068,291.0219178082192,7.815111830488522,46.70438605575064,66.03051048798024,-6.190002766848468,10.942249240121573,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,10,False
0.0,-49.954,463.6,4.189,231016,0.31,DEU,49.744,-46.616,DE0006632003,0.0,2016.0,-49.954,-49.954,308.056,280.331,49.744,MORPHOSYS AG,0.345,48.14,13.774,415.46,14.116,0.218,2016-12-31,415.46,-60.383,2836.0,38.302,,325414.0,-10.775237273511648,-14.534010494391762,-100.42216146670955,-100.42216146670955,-121.3875040205854,8.042817607435643,8.034724035298417,7.318965067098325,0.0005247195879266,0.0005247195879266,89.6160483175151,10.3839516824849,0.1072993960310612,144.18550724637683,3.611441846958037,101.06766645223544,-53.17021737288534,15.877114269931702,-5.47945205479452,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,10,False
0.0,-57.193,415.398,3.526,231016,0.301,DEU,66.791,-38.446,DE0006632003,0.0,2017.0,-57.193,-57.193,340.681,312.587,66.791,MORPHOSYS AG,0.326,56.727,14.373,358.671,17.039,0.088,2017-12-31,358.672,-69.826,2836.0,47.701,,325414.0,-13.768241541846612,-19.467980405441196,-85.62980042221258,-85.62980042221258,-104.54402539264272,7.14200960147586,7.135699461227228,6.553049202322802,0.0002453501955831,0.0002453501955831,86.34394002859908,13.65605997140092,0.1607879672025382,204.8803680981595,4.646976970708968,78.54568729319818,34.2694596333226,-10.39732528041415,-5.507246376811581,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,10,False
