gvkey,company_name,years_available,roa_trend,roa_trend_r2,roa_volatility,roe_trend,roe_trend_r2,roe_volatility,ebit_margin_trend,ebit_margin_trend_r2,ebit_margin_volatility,revt_trend,revt_trend_r2,revt_volatility,revt_cagr,debt_to_equity_trend,debt_to_equity_trend_r2,debt_to_equity_volatility,fcf_trend,fcf_trend_r2,fcf_volatility,cluster,cluster_name,static_proximity_score,static_profitability_score,static_liquidity_score,static_leverage_score,static_efficiency_score,static_cashflow_score,static_structure_score,static_relative_score,static_overall_score,proximity_score,trends_score,relative_score,overall_score,cluster_name_enriched
100746,CECONOMY AG,11,-0.3118494264262327,0.6535841014263725,1.2198156751662448,0.5906903639120662,0.008673802168773228,20.056499168889847,-0.1293155919597767,0.7194935357172964,0.4821003469264099,-4209.045454545454,0.5994903095030376,17190.659260720102,-9.812161164028998,0.4261993072051868,0.7054665713415734,1.6046285672638447,-40.06363636363636,0.11607259120516987,371.8651892934649,-1,Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,Noise
100764,SUEDZUCKER AG,12,0.16065444511932503,0.04656169261071453,2.5701339738968767,0.2952630618997704,0.009693729123219823,10.352400734362153,0.06756510498531743,0.007410046954755941,2.709501349522008,278.12972027972023,0.5158186354006954,1336.830300327981,2.0732520626496553,0.03513257208794161,0.7795310772053456,0.13736327128119744,2.797202797202799,0.00226102805059413,203.07121835016952,0,Upper-Mid,57.375986651188335,72.00012709564886,67.87499902873297,88.82664347311785,83.78626450259941,93.03827706835793,99.57307027428537,49.23227136889642,58.801024102306805,24.86030136919675,86.70632496989398,47.738219235705195,9.9441205476787,Upper-Mid (Strongly Growing)
100953,RWE AKTIENGESELLSCHAFT,11,0.24802652368191275,0.08041591029768799,2.7658405214599946,5.284303510812511,0.1270851613799514,46.87489755067454,1.6612269284570662,0.22018780595825974,11.19521221450407,-2108.8818181818183,0.2676152840860625,12891.302098125074,-6.241995317139281,-0.25492870272791274,0.4153687044273384,1.2508402566732175,-254.14545454545456,0.07590540373486147,2917.064280493134,1,High Performers,47.839752384853185,60.59469749028512,92.58004470472049,76.88451717283625,63.67314396122809,92.42970070456751,91.62035339116846,49.75066543030924,48.49426376346614,26.47129602165345,78.98828848844688,50.710679078216245,10.58851840866138,High Performers (Declining)
101059,AXEL SPRINGER SE,6,-0.08820577785865774,0.027366493116438104,0.9106067374242528,-0.7843262341505066,0.06884000374334924,5.105281551929277,0.05111189900903693,0.002646521889421396,1.6967883393440708,8.597142857142808,0.0076021389213806086,168.39517428424784,0.48379155526803164,0.06581861481809068,0.43503504324194564,0.1704237103777891,4.368571428571427,0.025475634271199362,46.743404169287174,0,Upper-Mid,47.478934924446264,77.77963437147007,59.06814225823166,80.37458759518941,66.53401227017106,98.15171157446166,97.9560062067878,47.63460182684987,52.56506144411712,22.894146667406208,86.90135876035066,45.41948673553302,9.157658666962483,Upper-Mid (Strongly Growing)
101120,AUDI AG,10,-0.17659246329481892,0.05911142312035663,2.086235980605714,0.3360099725213977,0.03895066348074544,4.890144715201467,0.022936803339705384,0.0011104428507367288,1.9770231696722917,622.7575757575758,0.1165194377230684,5240.187218983689,2.948556180753359,-0.001606969621326186,0.2753350218604021,0.008796378595312598,556.4303030303031,0.5470839993800347,2160.7809444735485,0,Upper-Mid,54.968566845614596,63.20138506958368,80.61971424267142,79.33971149348622,81.17646266305732,98.37386476119016,94.00185226814621,47.962972018428154,54.73814430096979,22.47209385776393,52.25818995251929,48.64340791911647,8.988837543105573,Upper-Mid (Strongly Growing)
101148,LECHWERKE AG,11,-0.5832397455941732,0.7030878006977734,2.1995930084700666,-0.43642453454299757,0.0366753096649419,7.206464683998575,-0.6126584818850448,0.5935064248640239,2.514813239645769,-6.372154545454549,0.0032850618714805324,351.5721974912265,-5.704406556061259,-0.0011097331706411463,0.5734104517223269,0.004634317296851969,2.0985409090909077,0.024665504640221315,42.25444844545663,-1,Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,Noise
101161,GELSENWASSER AG,11,-0.22518690042393547,0.5627124993858175,0.9492920461609282,-0.16560992262302696,0.09021678878685692,1.7435831846248302,-0.45026659982584105,0.7170057433575504,1.6815446961912393,634.6327272727274,0.31955646934434084,3550.165974562619,12.617147819605234,0.025536537839014918,0.8287809000643339,0.08870378462007979,-3.434545454545456,0.18926771440543586,24.96496718958107,0,Upper-Mid,44.59059067953436,52.01248535676608,65.35728350221817,89.30679643679068,86.08217854683053,91.04499478377575,99.25908804808158,45.0722824284144,50.081739768870605,24.418789896387967,85.93715868433145,50.302919712708835,9.767515958555187,Upper-Mid (Strongly Growing)
101286,LEONI AG,9,-1.609428521142559,0.4392066925078742,6.270347201124659,2.825916086743666,0.010245574288206554,72.08509561390623,-1.0817639148309188,0.3797682293272281,4.532392851504088,85.58336666666666,0.3256418439590064,387.23413571171005,2.738246026454627,0.28609229806830583,0.12307600525387834,2.1055901529007994,-14.822900000000006,0.18517120465670062,88.94075734810401,-1,Mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,Noise
101390,KSB SE & CO KGAA,11,0.49095135967911474,0.6693411049499705,1.897643901016072,0.9089021466721219,0.3375409282403176,4.9471366766516445,0.4410495948978004,0.635168979838396,1.7500190953048023,66.11860909090912,0.6611164574392494,257.14893188835595,3.1047074705184308,-0.016148784720528896,0.6537568565391048,0.06315848684764931,7.9535,0.12771531561191266,70.3779795860294,0,Upper-Mid,43.68380789857335,67.90693584044773,49.75011339131438,91.31265176411875,82.36267733350971,95.52827396392401,97.42105923900081,52.3377735901571,52.540577103957226,31.27983752404409,87.34795354880085,51.075726736824556,12.511935009617638,Upper-Mid (Strongly Growing)
101768,MCKESSON EUROPE AG,8,-0.6210729632826416,0.7340577515866491,1.660952302316648,0.1484828140766207,0.00042731390085411485,16.45819982702202,-0.19183236718778285,0.593520782858094,0.5705366821312955,-1491.709523809524,0.7100768386679761,4056.124161607359,-11.817815281051235,-0.013002417770400131,0.038117339513185126,0.1525957638036961,-3.5202380952380956,0.007806100332609985,91.29240025188297,0,Upper-Mid,22.612897326190087,49.69014957887944,45.28107217881459,73.97351540625678,37.105497007057444,88.68357286066126,93.09324482983882,46.93436341143704,31.946364937936217,18.077795060697454,85.92662959214665,46.490427307775974,7.231118024278982,Upper-Mid (Strongly Growing)
