gvkey,conm,cluster,cluster_name,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,roa_trend,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score,cluster_name_enriched
102259,SALZGITTER AG,0,High Performers,0.6067671256437943,-7.929932003422345,0.6342579182356642,31.602025630012886,-5.59645215098335,1.54984851487952,0.10478677894357635,2.3563065700004504,0.24256310963249345,53.898547806157346,56.2744955243593,97.92822606245153,90.16485017466567,96.48936935221808,93.04859986686665,43.742266256780596,41.83080324480137,High Performers (Low Score: 45)
102365,KOENIG & BAUER AG,0,High Performers,-2.656919940957334,-21.216707021791766,-2.966101694915254,26.81261770244821,2.3775894538606406,1.4674361088211048,0.8056900726392252,4.305992736077482,-0.43667841443837235,38.102063257780685,38.56635130624374,99.0744112039718,99.26789559003957,99.02059887901024,92.54098423975455,42.15694595396912,32.880885123364976,High Performers (Low Score: 45)
102529,PAUL HARTMANN AG,0,High Performers,5.177639955249784,9.44252269602777,4.477698078984252,56.94385357407866,2.4759666914007754,2.3513525703669496,0.22969416193823686,1.8265367868501912,-0.7493667234037724,57.633716826275524,71.87736450935017,72.98032027617131,91.96418673282957,99.0522382568284,89.34288066285376,49.59954063865914,46.625378305663205,High Performers (Low Score: 45)
102926,KWS SAAT SE & CO KGAA,0,High Performers,9.463867146995709,8.740386542627023,15.106153541513084,69.20539320588705,7.063045589122931,2.972824669346672,0.26649374879412263,1.6710391494139045,-0.05421685983395518,40.80444893317054,49.84164302537969,58.10155997095359,92.50111421663667,99.46410572375719,88.28346455900041,56.177831777831535,35.54021960000782,High Performers (Low Score: 45)
103176,THYSSENKRUPP AG,0,High Performers,-0.4738690212388777,-15.715329228842743,-0.3966781769926657,13.849490596729547,-0.49085357153049286,1.764934188322646,0.06782844620682459,3.060941250130439,-0.5167523754261212,43.935625571767766,45.33614318078026,90.49794024177037,89.63923255333587,98.10250096531423,98.21675008732358,41.5016219978539,35.60540212019675,High Performers (Low Score: 45)
103255,BERTELSMANN SE & CO KGAA,0,High Performers,5.101514369821857,5.793674253621046,8.852959764061513,27.048662313039816,9.353275753107225,1.3428449289302127,0.4309784215193615,2.435042861365652,-0.24899129881294219,81.25362472857871,83.86509728844845,94.6478217376354,94.93962200681733,98.72710162275223,93.61232525388759,48.52453669897513,58.76843154980291,High Performers (Low Score: 45)
103269,KRONES AG,0,High Performers,7.90256763440292,14.410060644031915,7.011932035466742,50.197628015445574,6.192033116540652,1.3366467092393541,0.049201074461962445,2.47148575276343,-0.23560343091336272,69.64975327328202,71.82380612880515,94.43284474294428,89.37547845113993,99.74584247323921,93.87439905657534,50.4236912595646,51.16221038018783,High Performers (Low Score: 45)
103487,SAP SE,0,High Performers,10.984592968349478,6.875000000000001,23.82373595505618,76.9311797752809,12.941830524344569,1.1217044918496777,0.14788732394366197,1.631205985915493,-0.34827578780375784,35.288548156332205,36.20544653270079,87.27236328137415,90.78171592606219,97.58325899412753,88.01410565716347,55.380403812806385,30.43468016167926,High Performers (Low Score: 45)
103533,SIXT SE,0,High Performers,7.851335805146843,11.458533968350013,12.85087197651675,77.84760375116312,24.734619101827708,3.2842451500975245,1.2955293898785056,3.077364236058587,0.27199129950962936,37.16914624566679,49.40852320957663,51.828633416094824,91.86615763007434,93.91685043220295,98.34056752865924,61.146349961032854,33.93597890318948,High Performers (Low Score: 45)
132740,INFINEON TECHNOLOGIES AG,0,High Performers,10.346031635182792,10.337417968523143,19.81277164827817,54.79772651287195,2.3269809428284853,1.9030314807617568,0.26685637958069575,1.663220860677159,0.2870969951901389,46.26595340190684,49.038956770400866,86.02722514212896,92.50642077960856,99.00432647156832,88.23053096488398,54.59981622865209,37.564814792803766,High Performers (Low Score: 45)
200759,BIOTEST AG,0,High Performers,6.052998605299861,4.9745618993781795,11.952630129440925,36.394932525475085,4.43404020930873,5.056214865708932,1.1982287544752213,2.7020915771622382,0.37201881382980895,26.131161072354125,85.19661583998628,27.05485311385224,93.29113232202795,99.68408707652843,95.54986303520724,57.742211644740635,36.8209008291417,High Performers (Low Score: 45)
202305,FRESENIUS SE & CO KGAA,0,High Performers,4.09873708381171,5.332105209292806,8.17569733889067,29.835570008702422,6.980259240599093,1.2705072705072704,0.552911677412752,2.228533415208269,-0.6014501900591713,74.09434705209725,83.43486121654293,92.1690691339595,96.78869561689734,99.49084944751667,92.14100237981468,47.33214132040261,56.00358062583722,High Performers (Low Score: 45)
202807,JUNGHEINRICH AG,0,High Performers,5.914235532436634,11.86195307478301,7.81893675754152,35.10312907325157,8.151733234617065,1.4295946527914067,0.885107429210336,2.9258934237216896,-0.028349497693075276,89.74690111000018,92.28294363406756,97.70848793783743,98.02856195529505,99.11307867444947,97.20448093123944,50.73823103423895,64.1582053663431,High Performers (Low Score: 45)
203162,HORNBACH HOLDING AG & CO,0,High Performers,5.816661765123392,7.194612900685201,4.328910906132253,38.39518102370826,2.4596495251846413,1.5033992575605923,0.665582625612554,2.3597930383391517,0.009996170332922731,83.72474890571495,86.73713051518956,99.61128890823666,98.5293075685266,99.04698974822789,93.07348982625942,48.891742198565865,60.690256422176546,High Performers (Low Score: 45)
203586,VTG AG,0,High Performers,3.759851845471381,3.344021988089785,14.331445456784042,51.826315357465326,19.61749979479602,0.7558077673346338,4.339746526187204,7.090853565429837,-0.056498343292906164,45.76499753467411,69.9160569924208,76.3095872846799,56.75573375794043,95.490546564609,74.74002931505899,57.79898319732954,37.964783788147855,High Performers (Low Score: 45)
204820,FIELMANN GROUP AG,0,High Performers,10.599350681969668,16.917223407934994,11.090111990728388,79.87793028272404,14.591876034620135,0.6443911403378236,0.5195994799422998,2.634707289594064,-2.24750460233874,26.306265784365095,42.20366335473422,73.2533186487212,96.27998203480466,97.06176826841534,95.05721444811923,51.34255885107097,28.59123718817335,High Performers (Low Score: 45)
205865,PROSIEBENSAT.1 MEDIA SE,0,High Performers,8.095577746077034,3.8694992412746583,11.587544665645739,42.700357325165896,25.370086778968865,0.8961424332344213,1.507587253414264,4.254931714719271,-1.1919391867484306,53.06364795134,72.90630716119797,80.34120868255825,88.8355127015585,93.72324063110257,92.90418354460273,52.529348537314114,44.69027188293145,High Performers (Low Score: 45)
205934,FREENET AG,0,High Performers,11.354129263913823,19.983883964544724,15.16424889102026,30.610678176078014,13.067977460736122,0.7117007394519357,0.284716626376578,2.244157937147462,-0.21041472686603363,47.501293013563384,50.802863768499684,75.0847286372467,92.76815603802791,97.54329200223147,92.25150956376007,52.10172853740158,38.43790556292808,High Performers (Low Score: 45)
206703,SGL CARBON SE,0,High Performers,5.4005535193357765,-14.47107586952604,7.034294621979735,28.11769290724865,2.240841777084957,2.769831483764899,0.4375563164534151,2.409262930257704,0.6382247124150813,52.24638871049564,78.2827591544243,62.59365510715735,95.03846585364923,98.97663586417642,93.4273745652099,49.64474214769154,46.05895390044804,High Performers (Low Score: 45)
207096,RHOEN-KLINIKUM AG,0,High Performers,2.5396974167793798,3.3451652481229694,2.954903394858046,-3.916661809617467,3.5848156734157715,2.233180932338404,0.08873781762903861,1.4325472826464392,-0.06951198967793153,44.32829029824097,47.480529440120705,76.21383723089154,89.93622595382556,99.40955818969208,86.68296070947571,44.810768707383176,36.22104460270309,High Performers (Low Score: 45)
208821,SARTORIUS AG,0,High Performers,4.3026823715728,3.038194444444444,12.85828378738131,54.973821989528794,16.750968734285802,1.4631731967326596,1.5070529513888886,3.654152199074074,-0.4363405997698414,67.88909829471184,71.04860238233202,98.9195878753936,88.8430216827598,96.38360190938096,97.28613129983204,53.18609453926175,50.24966196262712,High Performers (Low Score: 45)
209440,VOSSLOH AG,0,High Performers,6.439495572846794,9.530367717945188,7.936507936507938,31.704695767195762,6.671626984126985,1.29873417721519,0.2348161410274067,2.0531607216636827,0.6731608866907794,64.70286197976482,86.31138128733939,93.12848562640096,92.03873228289439,99.5906149736178,90.9096925429787,50.02671039300416,52.347294277663245,High Performers (Low Score: 45)
210332,CLAAS KG,0,High Performers,7.212355069788052,11.182831758256489,7.19166082866243,24.42342829620122,5.643944373774746,2.161501799220204,0.3172295164430767,2.2046008672250257,0.1934319176060208,65.39857226693016,75.0638633849093,78.24459169354344,93.24652287990199,99.92353559833576,91.97199183475601,50.58425630500359,50.49685387174412,High Performers (Low Score: 45)
210334,COMPUGROUP MEDICAL SE & CO,0,High Performers,4.981314221235958,5.3402149050645615,8.257998787225555,33.8554673103311,8.777602636730197,1.1912488792418996,1.2755381115394944,3.033837824155675,-0.44867869769793467,81.12810612430006,92.63598024381552,89.5276349771563,92.1571437377297,98.91183983390583,98.01275069281886,49.42641349414453,60.1941528722561,High Performers (Low Score: 45)
210340,DILLINGER HUTTENWERKE,0,High Performers,6.1144775894864365,9.119466047446236,8.777417407335033,30.157628916952024,-2.1602116932266826,2.426546687744045,0.0396290305434368,1.7111672291205915,0.6106776189746222,58.216659711115184,86.36465169626624,70.99458562792961,89.24024519013923,97.57211584034572,88.55565126787447,50.33694653798807,49.48361874271325,High Performers (Low Score: 45)
210359,EWE-ENERGIEVERSORGUNG WESER,0,High Performers,10.186036301773932,22.955031030623665,16.764324019192774,40.317245272368055,-1.3355913068021446,1.2224958949096882,0.669371248346729,3.7078543086784004,0.13089763562477957,53.752763832326856,55.04893743740483,90.55983860067266,98.58837745984007,97.83375322797916,96.88616946311008,53.687200508596135,42.36973076639572,High Performers (Low Score: 45)
212782,FRESENIUS MEDICAL CARE AG,0,High Performers,4.5860318383949705,3.6902594939561544,7.9612186838487915,32.26893548164713,8.723592979259468,1.3997632533930735,0.6696120340576855,2.3027773419563995,-0.5856538257175631,77.96024746939354,88.46860721926036,96.64498259344428,98.59213284020035,98.9291897020237,92.66728830416214,48.09133988126162,58.73703371562953,High Performers (Low Score: 45)
213034,GRAMMER AG,0,High Performers,2.3398745258243365,-19.005068071151744,2.069648810679144,13.756376425995997,-1.8992291829172403,1.1566742521783393,2.34069363013018,6.756601411110007,-0.5374664283495462,48.72797043207786,55.976252386567005,88.39921373476817,77.86638101816365,97.6548451813282,76.68126343152784,45.636242139637964,38.47307675196091,High Performers (Low Score: 45)
213037,INDUS HOLDING AG,0,High Performers,6.840769104325867,7.69974037442853,7.161953876463089,55.52335148916444,5.9882952833468535,1.6556608541009448,0.7756941149147795,2.5902761550184,-0.21267294207758364,71.8427899735502,72.64477783278917,94.19958900351227,99.74005819248775,99.81185837370997,94.7337674680113,51.40336013016047,53.24007737522669,High Performers (Low Score: 45)
214700,STADA ARZNEIMITTEL AG,0,High Performers,11.412562801021007,31.478027629657074,16.00324297433654,52.5675644197092,11.938199276381898,0.8612749327902864,1.1019469817233194,4.814072023892145,0.2313476955203697,44.471804907954514,47.505517839642366,79.32005165370894,94.72294194358322,97.9018223385479,89.00345521377066,57.58053756518282,36.76211972546861,High Performers (Low Score: 45)
214759,HEIDELBERGER DRUCKMASCHINEN,0,High Performers,3.265869365225391,0.9157509157509158,3.0682800345721692,54.451166810717375,1.08038029386344,1.3329425556858148,0.07875457875457875,3.9816849816849818,-0.11931265478385034,66.35690045129301,67.89482086302522,94.30460427904288,89.79430305968751,98.60434383018568,94.87216275378135,47.71402870933372,49.101154659090994,High Performers (Low Score: 45)
216524,ENBW ENERGIE BADEN,0,High Performers,9.439976850447357,12.153934857176363,17.36798266579271,25.742557253547126,-8.19567961484628,1.538516073129337,1.8104740591621145,6.281474459830546,0.5360248860854715,49.08426442401069,56.705095038647045,98.33620952938814,84.67934391042509,95.67835126445769,79.5277438965958,54.60005986877871,39.442659168376196,High Performers (Low Score: 45)
218000,JENOPTIK AG,0,High Performers,8.452944783618936,9.475840251911569,13.181906582528743,39.989800920785065,7.518011950309512,2.257210994682095,0.4830585513210467,1.8118733319657578,-0.017698382597963393,61.819046261908575,69.37203301346703,75.5449022918213,95.72503672523595,99.31725933536303,89.2424369963997,52.943362227249956,48.174528779980434,High Performers (Low Score: 45)
220295,ELRINGKLINGER AG,0,High Performers,0.6613982923919302,-21.64513652158484,0.6453201533328601,28.128549371761192,3.3111756406616033,1.4134184476268248,0.5035133365470221,2.7624686155020184,-0.7067721228011384,51.03524912892402,53.851031769517576,97.13035329412277,96.03528725611102,99.32125971167993,95.99344978904594,42.38532773513643,40.78783473108423,High Performers (Low Score: 45)
220301,MERCK KGAA,0,High Performers,7.923672115888068,9.2838994383525,19.313669880884856,67.73492153526186,13.632066553223671,1.190897821852311,0.2339194971917625,1.7239569403583845,0.2786517320756374,48.223125167775756,50.854629067405234,89.51610534783059,92.02567812010834,97.36477245280938,88.64257945662884,54.6271587528772,38.662743692602184,High Performers (Low Score: 45)
220307,PFALZWERKE AG,0,High Performers,1.609573263036106,9.483700384731083,1.5599287599520366,15.704983837819775,-4.729640884580714,1.665228664922948,0.6773694737786503,4.570526115799306,-0.07745550362245222,55.87707884098667,56.66530395746705,93.86951776689058,98.71319722691825,96.7613598894063,90.68195607184758,46.143549196159995,43.55521205057991,High Performers (Low Score: 45)
221244,ADIDAS AG,0,High Performers,6.405228758169934,13.805697589481372,5.586285521259975,55.715069881349486,10.518093146983068,1.2409048264359428,0.8053323593864135,3.7719138056975896,-0.6670031971329508,66.32151672064725,72.62312794628222,91.17351533387836,99.27351311955634,98.35435691182694,96.41121805470753,51.19399439002778,50.98058358947098,High Performers (Low Score: 45)
221614,DEUTSCHE BAHN AG,0,High Performers,-0.5625879043600562,-10.44052348679598,-1.8013204594893715,3.350761363202687,-50.78426134412091,0.901539934572728,1.9473007712082262,4.901729376022435,-0.38680008908863217,37.714688063393865,40.690703564998515,80.50045494857426,82.86614310485999,83.32003774155041,88.40696081398784,36.73104935605147,31.51063024884325,High Performers (Low Score: 45)
221616,DEUTSCHE TELEKOM,0,High Performers,8.001403582414556,17.708859959555106,20.607785670245025,42.778955547860164,24.22020828230445,1.0562503552953215,2.1227407735085944,4.817587209302325,0.1997966084309837,52.84887315706365,58.34968992667171,85.20165935275324,80.59793801701306,94.07387036936201,88.97945765358116,58.59666210940935,40.869281049861115,High Performers (Low Score: 45)
222247,SOFTWARE GMBH,0,High Performers,4.13440320453886,-0.3588146417242324,9.774630791826679,81.85508422975441,-1.098701135094548,3.4007087974938144,0.29213360508147984,1.6232439397257303,-0.8619096095947552,34.5399441922481,48.93290897854048,49.660813044023364,92.87706659864907,97.90904390528495,87.96036352555727,52.157107507478074,32.89026613247225,High Performers (Low Score: 45)
222340,DUERR AG,0,High Performers,3.0422778517086395,5.068676090351879,3.5296727800181595,24.405421101596474,6.265136557618198,1.3023979142368434,0.9942512895223845,4.083795166095733,-0.5956246158064404,65.50025305992992,69.96748307905874,93.25374401344793,96.3505411965142,99.7221658664178,94.13191251969165,47.16025317994765,49.82865195943514,High Performers (Low Score: 45)
223089,HORNBACH-BAUMARKT AG,0,High Performers,5.0099031036552155,6.905259376777323,3.764985442126982,40.50557139651597,3.279557681467171,1.5049629393530888,0.9277199389349537,2.630632502170204,-0.0895250074624538,83.78425627255923,84.84616966185678,99.55416203477633,97.36997063862401,99.31106224848912,95.02750512856409,49.04387207393757,60.21993350525746,High Performers (Low Score: 45)
225236,UNITED INTERNET AG,0,High Performers,5.368135231849235,-0.9952006244396074,10.123339715407322,41.77832662841635,2.836431098722648,1.0572405568121908,0.7105895177555144,2.4963590042514014,-0.9241277544835859,66.15264333728572,88.58066077181829,85.23261633416327,99.2333205197097,99.1682546295994,94.05369261137918,47.20670236803955,54.10052154124892,High Performers (Low Score: 45)
