gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,roa_trend,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score
101942,8.55757507017892,9.235229155162894,13.98128416566293,53.631983693134444,11.553784860557768,1.2136648696226207,0.12157187557518866,1.6228142830848518,HENKEL AG & CO KGAA,21586.0,35267.0,21586.0,30.0,30301010.0,3030.0,303010.0,-0.5473890250484145,0.8486263547509112,0.038544407415545656,0.34714462837147775,0.7412699861408022,-0.006786460383942543,-0.39551608059026566,-0.22022364775934392,3,Upper-Mid,73.69577282218823,88.60807082659528,86.82437080449787,91.59070157697776,98.90406225480838,86.83014707970041,48.60039172864502,56.358993451892125
281772,8.517548002884906,12.012117010534565,14.185438749484097,45.20224314711195,13.353791417567585,1.6134851163824717,0.4141274697451509,2.091015226641348,SYMRISE AG,4998.513,8324.708,4998.513,15.0,15101050.0,1510.0,151010.0,-0.0907094473532792,0.8337200498192009,0.20446471895013285,0.3269427986057156,0.2269027780564724,0.1550469930895878,-0.27195753077666485,-0.10610073994711082,3,Upper-Mid,80.40093300055486,83.3482061716354,99.46167135991965,95.92918011556202,98.32761720236168,90.00552947831831,49.94039747915559,58.42293244610523
101390,8.480072526936084,10.810068649885583,8.195726898968795,54.18548224034508,4.5022578688414105,1.9715157680569684,0.034324942791762014,2.6250800915331807,KSB SE & CO KGAA,2967.4,2867.9,2967.4,20.0,20106020.0,2010.0,201060.0,0.49095135967911474,0.7179094974565898,0.16975280718816654,0.7362441016842828,0.06791365710306958,0.36189034366905937,0.2195427259464222,0.15927543791729867,3,Upper-Mid,67.76514289482375,85.34036521035671,87.21906115200736,90.33525804939528,98.81908892906567,93.76962474306706,50.8917736688357,53.207656004940375
218000,8.452944783618936,9.475840251911569,13.181906582528743,39.989800920785065,7.518011950309512,2.257210994682095,0.4830585513210467,1.8118733319657578,JENOPTIK AG,1115.787,1740.009,1115.787,45.0,45203010.0,4520.0,452030.0,-0.017698382597963393,0.7618214779728866,0.07822444179767767,0.48189955995154793,-0.18644459864403679,0.2816629319754774,-0.4130990411988368,-0.04221443002780631,3,Upper-Mid,69.62720636454256,79.80977035021908,78.54022269812249,96.9809605336236,99.79162004980508,88.09865070453246,50.2383116585722,53.51093266922321
328745,8.414811732889536,14.614121510673234,10.117558779389695,50.96298149074537,10.18009004502251,1.6347721098702084,0.7257799671592775,3.1573070607553366,KNORR-BREMSE AKTIE,7996.0,9614.0,7996.0,20.0,20106010.0,2010.0,201060.0,-1.5942353292564566,0.3634662966701675,-0.3370349102385736,0.27479063664901515,0.9413893526148799,-0.21925188698823478,-1.2280514282317005,-0.03490234107720705,3,Upper-Mid,50.97383987633612,87.47902575695034,98.68795201426066,99.22883952318871,99.34625521383784,97.67736454890374,47.9072970398462,47.808225054243394
102175,8.364843290479792,9.95862361636666,6.774259402077757,51.583269065009304,4.897246291339654,1.4995994287505658,0.48321957774870045,2.5252325211302473,PUMA SE,8817.2,7140.6,8817.2,25.0,25203020.0,2520.0,252030.0,0.4544062830161389,0.6085591949992044,0.2648231860521018,0.5179414355890554,0.23653600620491091,0.22973379465539417,0.3312263524032717,0.033050596927901445,3,Upper-Mid,69.8291486181992,82.19229445985626,96.42708902044568,96.9834309968878,98.94592481978904,93.05412741950887,50.21173807794724,54.06846143893972
242158,8.310987378093564,18.0683413949134,23.606461941493233,46.51433561344783,35.22534323000048,1.6778509146862712,0.7156082592188069,3.0451448483902843,WIRECARD AG,2061.3,5854.9,2061.3,45.0,45102020.0,4510.0,451020.0,0.4743069988058551,1.1609525430271757,0.7098001619863299,0.28046933694247367,-0.033504243269164166,0.426440428829576,-0.12488247106132311,0.06062468930556304,3,Upper-Mid,57.202265147750964,62.962071872178825,97.14053078737427,99.38863720769487,91.58603767584043,96.8405215752326,53.44577567968615,45.41218415430564
205865,8.095577746077034,3.8694992412746583,11.587544665645739,42.700357325165896,25.370086778968865,0.8961424332344213,1.507587253414264,4.254931714719271,PROSIEBENSAT.1 MEDIA SE,3918.0,5608.0,3918.0,50.0,50201020.0,5020.0,502010.0,-1.1919391867484306,0.20519560443372134,0.14593921251576297,-0.11914966332506283,0.9428210057650873,-0.21120509705602325,-0.8477693510472037,-0.31284222992468125,3,Upper-Mid,55.76391054018198,85.05595690688844,77.27720334151506,87.68507415343203,94.5645797301842,94.11036015168631,48.49848530802152,48.08526301279368
221616,8.001403582414556,17.708859959555106,20.607785670245025,42.778955547860164,24.22020828230445,1.0562503552953215,2.1227407735085944,4.817587209302325,DEUTSCHE TELEKOM,118397.0,304934.0,118397.0,50.0,50101020.0,5010.0,501010.0,0.1997966084309837,0.6859501260876909,0.9766301430976468,-0.04388756997812156,0.2681029164955501,0.12781639622511276,-0.18187973623426507,0.014798917734624575,3,Upper-Mid,58.88908612286993,68.24517698337802,81.95228902831533,79.55417779123736,94.91835701761194,90.13467947716255,52.549681500754936,45.16008762494731
220301,7.923672115888068,9.2838994383525,19.313669880884856,67.73492153526186,13.632066553223671,1.190897821852311,0.2339194971917625,1.7239569403583845,MERCK KGAA,21156.0,51567.0,21156.0,35.0,35202010.0,3520.0,352020.0,0.2786517320756374,1.1142007501112394,0.4484376067360246,0.6587202058349065,0.658556600213859,0.2743697337918543,0.16733986579841395,-0.00891232992045791,3,Upper-Mid,62.35201713787295,69.25287141800861,86.10219324229014,93.23306590587444,98.2388010223097,87.50648131015693,51.29720035861279,48.11468772933835
