gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,roa_trend,PC1,PC2,PC3,PC4,PC5,PC6,PC7,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,relative_score,overall_score
318659,3.84553759551872,11.03301743828173,3.5860119489701416,27.969871368628624,4.964490045349462,1.4840927773507606,0.3252028633652353,2.3381917429845367,HELLA GMBH & CO. KGAA,8024.792,7483.219,8024.792,25.0,25101010.0,2510.0,251010.0,-0.633549608953168,-0.04967181060084754,-0.6403301194024906,-0.18687048220541497,0.06258946289945484,-0.33488962611493545,-0.14878972490902545,-0.13143529949908267,0,Mid,79.3690354899446,92.71588559485328,95.59279004111684,97.03368283012142,93.26505600903381,94.00176217491581,48.84073980887004,59.99415959796063
320124,3.603182030884417,-16.570529627687467,4.2335605893996044,26.98482515944579,2.7215746646140313,1.2773361136452497,1.4452018877818562,5.6030414263240695,SCHAEFFLER AG,18188.0,21370.0,18188.0,25.0,25101010.0,2510.0,251010.0,-1.0002891525808892,-0.6713075986739736,-0.329087308724076,-0.20935958468139793,0.279998356541587,-0.3574237727731153,-0.4515553172198995,-0.3803746050752256,0,Mid,61.198941364459436,80.36464330826115,96.96895493141874,86.32380497641385,92.58821048654119,82.81171376552952,50.9923438442496,49.18488570507739
248166,3.571736141172149,13.842840833217496,4.827384728518385,18.681391528759182,-1.1052125672643396,1.0428113496444396,0.40893012995950584,2.397348853425822,MAINOVA AG,3891.921,5260.131,3891.921,55.0,55103010.0,5510.0,551030.0,-0.041379652716437204,0.06328915322710485,-0.31241214119353933,-0.4645244103299523,-0.18959037333997986,-0.40039318843408644,0.329531569742365,-0.24526801279388832,0,Mid,79.86214832409159,87.35583577395278,88.97465829932865,98.32745550680424,91.44471972318169,94.42932437648454,48.46041519063504,59.24877203510762
17436,3.561524591183237,3.646169836231355,4.388599448360404,31.512411890897944,1.1461844927980387,1.832971418510476,0.574594791988539,2.2589117671844714,BASF SE,65260.0,80415.0,65260.0,15.0,15101020.0,1510.0,151010.0,-0.5203910451744728,-0.11267076331172868,-0.625619331631809,0.050342496252479364,-0.08096203203158402,-0.18750158447715365,-0.16875285358882092,-0.09081157152521223,0,Mid,76.58643767244132,90.10715581344489,84.10832120138181,99.0703270331594,92.11574317226633,93.43179471489329,50.32627620710816,58.563038934981456
245839,3.511613209037763,9.331897444393821,15.842113469805982,31.973804379301896,-1.5815383244603836,1.6058305741742713,2.3005633102762704,4.194342045313341,FRAPORT AG,4489.3,20252.8,4489.3,20.0,20305010.0,2030.0,203050.0,-0.4597979145912121,-0.03363253927388245,0.13923177520797322,-0.12605980891197652,-0.08263193190840265,-0.20964666671181642,-0.4504026717092509,0.02060054763137757,0,Mid,57.307265267794016,64.2703553534818,91.41740411519885,75.3988933200842,91.30337967288351,92.26228725292457,56.16375446316354,43.31686650982239
313972,3.4342060523631415,6.275681733283527,5.9467734338200655,61.269430051813465,15.99152143193594,0.5456945572705117,0.5369816959282779,2.746544639521853,TELEFONICA DEUTSCHLAND,8492.0,14705.0,8492.0,50.0,50101020.0,5010.0,501010.0,0.4534819410585637,0.17865306911694942,0.007456980429836187,0.2306694763348779,0.7015383247138969,-0.04123193052269581,1.0021159586504957,0.06647129170634819,0,Mid,49.05348607935458,56.91365609410539,74.14154847114787,99.66156812398373,96.66533905481998,96.99307826906943,52.783912885065355,40.970282462961286
269104,3.4268730614848595,1.8419912455812864,2.8213285711351723,43.23621487398007,0.6193172204906234,1.1904406521258022,0.4359291548058195,3.408704208356785,BAUER AG,2044.994,1683.634,2044.994,20.0,20103010.0,2010.0,201030.0,0.09769851549425758,-0.11220379218243126,-0.28082401112289945,0.13546134407045046,0.20844005990696307,-0.14343344332789526,0.5454455682972421,-0.021523860832414372,0,Mid,71.46297710755888,75.45431621404104,93.9264321776663,98.74831767778085,91.95827166165871,97.99381093887072,51.533745505984214,53.55088585360985
100764,3.3382476832350463,-2.3845918679302964,3.2700639570868577,29.492469568805447,3.424798844646173,1.8102268635217862,0.45735249159278507,2.9030877407520634,SUEDZUCKER AG,9694.0,9496.0,9694.0,30.0,30202030.0,3020.0,302020.0,0.16065444511932503,-0.1417436971431092,-0.4006372667287531,0.09563182220172058,-0.36319608648840096,-0.013486858140788389,0.33859341564955336,-0.09623670664669604,0,Mid,75.76351219868666,89.48191296951212,84.81307540045097,99.08354713817691,92.79989245218039,98.16488377251048,51.45031924774589,58.11014218719479
101059,3.2927096256294237,4.681331077270164,7.249124385463192,41.187622505703544,6.950290800424151,0.8742941650981446,0.9883906749388984,3.2202951682647116,AXEL SPRINGER SE,3112.1,6851.5,3112.1,50.0,50201040.0,5020.0,502010.0,-0.08820577785865774,-0.030050622254142977,-0.11464268909464799,-0.09350962810846127,0.3408934239096086,-0.2363591676629784,0.37647259405196176,-0.10746841670418582,0,Mid,70.85944310259889,76.29359315017362,83.64053557750934,92.79289398228475,93.86844042788307,99.4204471318549,51.66991907432063,52.88178526930276
214759,3.265869365225391,0.9157509157509158,3.0682800345721692,54.451166810717375,1.08038029386344,1.3329425556858148,0.07875457875457875,3.9816849816849818,HEIDELBERGER DRUCKMASCHINEN,2314.0,2174.0,2314.0,20.0,20106020.0,2010.0,201060.0,-0.11931265478385034,-0.1333664074155737,-0.4147248528521354,0.38225506288806826,0.45579636316868516,-0.10714683593636413,0.4317726597396699,0.12065127717138256,0,Mid,62.18819675204153,63.40940680267478,98.96745086255126,93.32346659122423,92.09606070884432,93.77976329789405,52.62122761456104,46.88950672047399
245628,3.171732239418236,0.8919378348804626,2.447037708124253,19.99916424904008,3.638434953571294,0.9982157078671239,0.4249413517562171,5.68428671218551,NORDEX SE,7298.825,5631.15,7298.825,20.0,20104020.0,2010.0,201040.0,-1.1913708350315675,-0.5527699398413908,-0.6005528480681819,-0.5478331110231819,0.3370303977758653,-0.6324601203378728,-0.40463118335179,-0.3139761529087768,0,Mid,59.00322504550329,88.01062145781228,87.53081852504516,98.57682230356181,92.86429620561346,82.29718720694765,48.14955394061516,51.061096540119955
233025,3.0806115022005893,5.828069087348736,2.4923058875486492,39.18476910762097,9.81028089835951,1.2429958172204245,0.2477360548294593,2.451046867759121,CANCOM SE,1738.992,1406.896,1738.992,45.0,45102010.0,4510.0,451020.0,-0.6418355590449585,-0.1531954559523732,-0.7005014809791258,-0.05213633667342285,0.38578159296195647,-0.31439516394988093,0.053072700722091394,-0.09630968808649897,0,Mid,73.66966531470321,80.61327286695182,95.75497356734445,95.851814654715,94.74431285568978,94.81911416929208,48.686596615492334,55.17570216474315
222340,3.0422778517086395,5.068676090351879,3.5296727800181595,24.405421101596474,6.265136557618198,1.3023979142368434,0.9942512895223845,4.083795166095733,DUERR AG,4290.936,4978.375,4290.936,20.0,20106020.0,2010.0,201060.0,-0.5956246158064404,-0.37015205160926506,-0.44082004034692784,-0.3383116102403794,0.04150748346460667,-0.3764358694957906,-0.09898676764016542,-0.14662467239716576,0,Mid,80.4343950862202,95.59031353960076,97.86463130783532,92.70690440659516,93.65981690116186,93.04803662782427,49.94578732806941,60.56251118306775
100103,2.68638952648134,12.016981459019235,4.020484112090079,2.770444352555743,-0.019084576481440248,0.8332567284612634,0.9888234274822387,4.076589845780627,DEUTSCHE LUFTHANSA AG,31439.0,47052.0,31439.0,20.0,20302010.0,2030.0,203020.0,-0.5617290508643753,-0.3541627222074683,-0.35699603523423673,-0.9461035475059757,-0.2296994082971649,-0.6802104852192115,-0.031100183483262617,-0.3907496701627877,0,Mid,62.5445430723867,68.77830282093524,82.39073706468825,92.78654171575138,91.76782507798599,93.09948256452178,46.96293655222848,48.05213196471687
276585,2.60895439909032,5.161483765955624,4.29060785067636,25.50595966304311,-5.963158446642666,2.663054898870502,0.3695493874753705,2.0153131157371713,WACKER CHEMIE AG,5721.8,9409.9,5721.8,15.0,15101050.0,1510.0,151010.0,0.3933971874323351,-0.04705276914101643,-0.5796897696383838,0.2976719818329049,-0.9500378836473616,0.12627681213988196,0.26624412423686106,0.14839304385345792,0,Mid,56.139066729044316,93.35220723094,62.0273656046235,97.71680059935916,90.0134267855082,91.70202397743236,52.82770089286014,50.89774819774165
207096,2.5396974167793798,3.3451652481229694,2.954903394858046,-3.916661809617467,3.5848156734157715,2.233180932338404,0.08873781762903861,1.4325472826464392,RHOEN-KLINIKUM AG,1595.619,1856.481,1595.619,35.0,35102020.0,3510.0,351020.0,-0.06951198967793153,-0.1434705934037755,-0.7991786414103569,-0.4751230945692066,-1.1605955505907728,-0.2027003895219011,-0.008954389749294113,-0.35522909956177356,0,Mid,54.50017740037305,61.66611198676238,72.62302603538366,93.47096744615952,92.84812768334237,87.69269261520614,46.99344912306765,43.48039010211765
