gvkey,roa,roe,ebit_margin,gross_margin,fcf_margin,current_ratio,debt_to_equity,financial_leverage,conm,revt,at,sale,gsector,gsubind,ggroup,gind,margin_trend,leverage_trend,revenue_growth,fcf_growth,margin_volatility,growth_quality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,cluster,cluster_name,proximity_score,profitability_score,liquidity_score,leverage_score,cashflow_score,structure_score,growth_score,trends_score,volatility_score,quality_score,relative_score,overall_score
210340,6.1144775894864365,9.119466047446236,8.777417407335033,30.157628916952024,-2.1602116932266826,2.426546687744045,0.0396290305434368,1.7111672291205915,DILLINGER HUTTENWERKE,2287.461,3283.682,2287.461,15.0,15104050.0,1510.0,151040.0,0.7012634716984315,-0.0026104661303392,-12.515756993504455,-116.48490590586248,6.604694185805702,0.0679584657823664,-0.1710811297271941,-0.6372460844798767,-0.4777379822429165,-0.35336730115193227,-0.31692578309027664,0.06324300694766596,-0.21568667238262726,0.04260588376402524,1,Upper-Mid,50.21939213109439,89.69556927452172,68.05627357710155,89.59391778018235,97.328630832316,85.96199342012645,63.460243666682246,90.95723025298341,95.0056947871841,78.21418344707276,48.817654140595465,56.50529903536267
326765,6.099229182499186,10.670915984394746,12.560926530429729,42.94146581406788,9.52466127084917,1.247991013566059,0.7393263366119017,2.5306335512940272,SIEMENS HEALTHINEE,22363.0,46055.0,22363.0,35.0,35101010.0,3510.0,351010.0,-0.4776451175456497,-0.2652137876545959,3.1503690036900345,66.27634660421546,1.9286414682458912,0.2552128996632308,0.3047467868141803,-0.4449021613340226,0.1506095065620625,-0.23849609172452574,0.370438854307683,-0.2888822241443486,0.28695878134285685,-0.20648772931807147,1,Upper-Mid,75.74047228904988,80.83205180995148,95.35748578902778,99.91953568206982,98.91901539963851,91.53937516354586,90.08064565648151,94.92144890610507,91.53438721653487,98.35454559096483,49.889520639012055,69.96664969428946
220303,6.086322708785568,9.135129201519243,2.779140699777534,9.742126363558114,-1.7994081565774973,2.147183915569788,0.0516819249599332,1.7225914948736527,AURUBIS AG,17183.261,7846.232,17183.261,15.0,15104025.0,1510.0,151040.0,0.1421246840263757,-0.0178235605765529,0.4361597415107221,491.4023947056357,1.5227710416822389,0.3665091022160684,0.046562045135376866,-0.1487822158145352,-0.7579028874138141,-0.011770417091788096,0.14967395750193718,-0.3248266438880704,0.056113311225390886,-0.6234005518066944,1,Upper-Mid,50.174151295734404,63.72396488834444,75.40124325114502,89.764908762841,97.44273571801166,86.03736292046509,69.65409514503946,93.54967041923713,91.23913580333401,88.72819032667765,49.66289997204521,52.239058644002675
100609,6.065032732781475,8.138805658142289,5.644653692187617,27.50069236385609,2.507616002416979,1.257971827037634,0.2865305553619957,2.575848372935684,CONTINENTAL AG,39719.0,36966.0,39719.0,25.0,25101020.0,2510.0,251010.0,-0.7538652456830097,0.0128076625420784,-4.107869291775812,-17.220744680851052,2.9135851766363854,0.0796956645299811,-0.019638369872718425,-0.32469806191178896,-0.20922758981446837,0.04472674503245094,0.17407959568674053,-0.21321960084715014,-0.09636483951892073,-0.038218613800338634,1,Upper-Mid,68.78333146999395,83.65103124882754,95.70728930151115,93.16253962988212,98.81521526390445,91.8574378450792,83.30930252227424,97.79774452481364,92.25486562399678,79.34558803248677,48.16174863341574,66.05618817909244
321632,5.908181558367326,2.860720477749952,3.260168312999097,7.70024802511792,1.4107324626170237,1.4368503571221185,0.102485070314005,3.7072818339433633,UNIPER SE,69751.0,38489.0,69751.0,55.0,55105010.0,5510.0,551050.0,-1.1938703768392598,0.0523256133927567,-35.418730614323415,-83.56164383561644,17.61291902254827,0.292820293884823,-0.7380579697055091,-0.38843373664830905,-0.7274372279418958,-0.024257920227320765,0.46737155945517045,-0.3286306963073691,-0.6315199201328249,-0.3822819032826479,1,Upper-Mid,27.342648546340705,62.15615069459661,97.84859786590697,90.48923255169163,98.46385756756636,99.81381651798782,30.089940221642948,98.89294855414036,96.42604410684682,97.10030856007059,47.27685691319304,36.93070384587121
203162,5.816661765123392,7.194612900685201,4.328910906132253,38.39518102370826,2.4596495251846413,1.5033992575605923,0.665582625612554,2.359793038339152,HORNBACH HOLDING AG & CO,6199.989,4614.193,6199.989,25.0,25504030.0,2550.0,255040.0,0.0479635320535832,0.040024681760198,0.634697671730966,-49.65185036003529,0.8851541973356237,-0.0939201318442059,-0.09038155046069149,-0.2967536744102931,-0.06421652335477582,0.016781182057041634,-0.18339541179631044,-0.029881987515082153,0.022539503201682087,0.20737518294353233,1,Upper-Mid,60.01427008044158,82.50548095894058,95.48859352226005,98.91979411782586,98.79982428618516,90.34751148553272,97.24757346649557,93.92884921500023,90.77722199962281,64.15958909411272,48.40611393747895,64.98591965572167
238442,5.523105033596605,8.753796474207485,9.07059440198981,55.91824703902519,7.7683995223914115,2.131519684970158,0.2579995954345821,1.6619508183633516,CARL ZEISS MEDITEC AG,2066.127,3393.2,2066.127,35.0,35101010.0,3510.0,351010.0,0.2882926311304993,0.0164001969641289,-1.1091274589575597,-13.338912585713503,3.893627057909703,0.0466665850607139,-0.041228680253882766,-0.6480484300001534,-0.10327402182080817,-0.42674210838717425,-0.31904334323072187,0.024414426985160012,0.3614092479433384,0.05132084507945638,1,Upper-Mid,56.6910437163198,70.39622643177428,75.83579762813063,92.74300557044516,99.48479393128918,85.63805134166479,91.45606466129614,92.84648136654387,92.97738702064949,76.20277599235447,50.23354544165351,59.74837302912172
206703,5.4005535193357765,-14.47107586952604,7.034294621979735,28.11769290724865,2.240841777084957,2.769831483764899,0.4375563164534151,2.409262930257704,SGL CARBON SE,1026.4,1336.9,1026.4,20.0,20104010.0,2010.0,201040.0,0.8376659291904817,-0.1461291896418059,-5.757047103112645,-70.01303780964798,3.0241561724586945,0.384105227784315,-0.22342523779540602,-0.2942521418367067,-0.6303110859228446,-0.8789848748782726,-0.02102208140982546,0.08763002609936871,0.04519085575107396,-0.44350947535572105,1,Upper-Mid,51.73625447797663,76.73933033289414,60.00303936540732,95.41511766921259,98.72964596577577,90.69103148866752,79.19388230874121,90.1700476190648,92.33610064701358,86.83821002077889,50.1977567909555,57.462961971001924
225236,5.368135231849235,-0.9952006244396074,10.123339715407322,41.77832662841635,2.836431098722648,1.0572405568121908,0.7105895177555144,2.496359004251401,UNITED INTERNET AG,6329.186,11935.709,6329.186,50.0,50101020.0,5010.0,501010.0,-0.5468603182232925,-0.0728668106173555,1.866505204390112,486.5422942464148,2.039358137012388,0.4524402035389427,0.101412473620193,-0.2705047075673637,-0.01119281015469281,-0.1414692554086479,0.5674368916698836,-0.6414924402884759,0.6638837083523343,-0.6458693766832415,1,Upper-Mid,61.12670546135344,83.39364231059713,88.91251255143926,99.6265971788225,98.92078655875946,91.2990056494678,69.9428849321148,96.74002643892058,91.6150940572137,79.8724411632787,50.06467482888288,61.58350310436027
102218,5.306107935030152,8.103963782040841,4.869381289158914,48.85469076324284,3.1864972944750325,1.926212234869931,0.1869055141191414,2.0150701885809204,DRAEGERWERK AG,3370.88,3093.435,3370.88,35.0,35101010.0,3510.0,351010.0,-0.0983457186356176,-0.0039105547091338,-0.0777826260173308,-13.79996629456942,3.781958291545897,0.5193124570410924,-0.08434247658789315,-0.5587194651805948,-0.35075946824770027,-0.8187530094559051,0.4651006357658864,-0.2568226381660882,0.3763615906543111,-0.6402128882003003,1,Upper-Mid,60.728365036842305,75.59335964346073,81.76840116554884,91.70580211536858,99.03330481764144,87.98960247520671,94.18148378079083,94.68078680261212,92.89477605198104,73.5970418828294,50.57937188754859,62.70782072208455
100737,5.277727305045781,6.22675458325562,10.288736385589669,41.58185895224484,-0.0157089349958109,1.1298937057395215,0.7518678618056546,3.471891559788035,VOLKSWAGEN AG,324656.0,632905.0,324656.0,25.0,25102010.0,2510.0,251020.0,0.422981124868318,-0.0290853464624734,0.735996822678131,-101.08441420369977,1.798038321810791,-0.0549605069231229,0.023896267808563687,-0.30409387707387975,0.1722864945733395,0.0075326571881038015,0.022219891710424444,-0.16025292772593455,0.020709389752393528,0.23009087524697971,1,Upper-Mid,63.76222005232486,86.43180658438551,91.31425318358977,99.72149279691087,98.00880279226976,98.3936428353437,97.10245697324245,92.2387866001434,91.4392755362071,67.29226040411923,48.27605243513726,67.3287671634845
102529,5.177639955249784,9.44252269602777,4.477698078984252,56.94385357407866,2.4759666914007754,2.3513525703669496,0.2296941619382368,1.8265367868501912,PAUL HARTMANN AG,2425.8,2097.867,2425.8,35.0,35101020.0,3510.0,351010.0,-0.4151692876159462,0.0172691781600313,2.4629459892122174,-48.96245814992947,2.2819621022878303,0.2254932237081222,-0.09847365580855666,-0.5531681209037264,-0.2823119185494615,-0.7282083711826773,-0.13991786188053043,0.013481570747569331,0.39401003375306226,-0.2507763085079048,1,Upper-Mid,56.48963264115029,67.14284075062072,69.95982297142469,92.32865471522597,98.80505969746635,86.7261660855912,96.33283452757657,96.16369479202613,91.7921889386631,94.84208580548568,50.3933523756974,59.70721185724334
100676,5.011856436638398,53.02174822250105,3.7678106641688935,11.748024154735342,5.172376582510694,0.5253407515978185,3.7651610204935175,18.21068590547888,TUI AG,23167.3,17416.7,23167.3,25.0,25301020.0,2530.0,253010.0,-1.203153195840356,-1.0373654036831224,12.103997406355392,23.396148697353517,15.887563374646732,0.2253039761118564,0.033998855676202554,1.5238992041220112,1.0566015821468722,0.2777680104174383,1.2626682075810212,-0.3219949611117033,-1.0276259349656964,-0.19903231381631972,1,Upper-Mid,24.362578175092146,59.447668683265476,73.15033087138929,61.91095757359722,99.67403272165429,32.80900260660265,70.15214429570989,85.4018381869107,97.75950530617246,94.82012608642839,50.95964448058569,38.348482408406156
223089,5.009903103655216,6.905259376777323,3.764985442126982,40.50557139651597,3.279557681467171,1.5049629393530888,0.9277199389349536,2.630632502170204,HORNBACH-BAUMARKT AG,5847.008,4394.077,5847.008,25.0,25504030.0,2550.0,255040.0,0.0922619794689531,0.1074227638393112,1.1598855149173026,-40.31331803991024,1.1044119343611911,0.032137880620271,-0.17389807405566765,-0.2223074114577374,-0.11935302411198359,-0.1219432937433775,0.008423514143080556,-0.09621600950864914,0.06991274733421556,0.029741824011745306,1,Upper-Mid,67.38133045916658,80.26023332233557,95.43383100629585,96.98560202788109,99.06323781032096,92.24429670651698,97.98308200495136,93.50829016096526,90.93579620027576,74.86004614299027,49.0733160940671,67.40060135166456
210334,4.981314221235958,5.3402149050645615,8.257998787225555,33.8554673103311,8.777602636730197,1.1912488792418996,1.2755381115394944,3.033837824155675,COMPUGROUP MEDICAL SE & CO,1185.711,1965.666,1185.711,35.0,35103010.0,3510.0,351030.0,-0.4172160398540727,-0.0844263943308435,-3.4281586118934397,-35.1767307153312,3.61632529300646,0.2265018034635937,-0.083537981971481,-0.19950069665218317,-0.05849887891752736,-0.16265916603749406,0.43457742556173473,-0.25286107475007685,-0.005859313123773397,-0.1941247673348649,1,Upper-Mid,78.89080705322506,92.2347164535775,93.39296751608073,91.7933527960648,99.1592855229106,95.14210905251484,85.3122238754162,96.0892906053151,92.77237826822555,94.95920415667756,49.38789734544579,71.97943497292444
